n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_bfgs_gap,ddgfact_plus_upsilon_one_step_gap,bfgs_minus_one_step_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_bfgs_runtime,ddgfact_plus_upsilon_one_step_runtime,local_search_runtime,spectral_runtime,z_ls,z_ddgfact,z_ddgfact_plus,z_ddgfact_plus_upsilon_bfgs,z_ddgfact_plus_upsilon_one_step,z_spec,psi_ddgfact_plus,psi_upsilon_bfgs,lambda_min_upsilon_bfgs,feasibility_slack_upsilon_bfgs,psi_upsilon_one_step,lambda_min_upsilon_one_step,feasibility_slack_upsilon_one_step,gamma_min_upsilon_bfgs,gamma_max_upsilon_bfgs,theta_norm_upsilon_bfgs,theta_norm_inf_upsilon_bfgs,gamma_min_upsilon_one_step,gamma_max_upsilon_one_step,theta_norm_upsilon_one_step,theta_norm_inf_upsilon_one_step,one_step_cache_size,one_step_num_evals,one_step_subproblem_status,one_step_subproblem_primal_status,one_step_subproblem_acceptable_status,one_step_subproblem_residual_norm_inf
90,16,11,2.3727897794993282,2.0946462524322556,1.5740749831757483,1.558237794081549,0.01583718909419929,7.4709872479430715,0.1541269,0.1080723,104.4244754,35.4196744,1.5496753,0.0003397,66.05589009210081,68.42867987160014,68.15053634453307,67.62996507527656,67.61412788618236,73.52687734004388,18.988819707382756,54.434946606330215,54.434946706330216,1.0000000116860974e-7,54.3633682002267,54.3633683002267,1.0000000116860974e-7,0.7313660097686638,3.465553030578198,2.8751989942895415,1.2428722246908508,0.735209933372007,3.4032391738184056,2.8135463468600226,1.2247276762751147,204,204,SLOW_PROGRESS,FEASIBLE_POINT,true,0.828287153131066
90,17,12,2.4309015684499684,2.1262294109501028,1.5669951936030344,1.548588216467735,0.018406977135299485,7.691073656832103,0.1306165,0.1081832,83.1024535,29.7590716,1.9178412,0.0003526,71.51605607761677,73.94695764606674,73.64228548856687,73.0830512712198,73.0646442940845,79.20712973444887,18.988819707382756,53.84994298977515,53.84994308977515,1.0000000116860974e-7,53.91603357660889,53.91603367660889,1.0000000116860974e-7,0.6845757465338,3.4392707596119334,2.8912492927182094,1.235259460427669,0.7474926764217635,3.113877823548052,2.836006383130842,1.1358688380717998,186,186,SLOW_PROGRESS,FEASIBLE_POINT,true,0.7959777379709512
90,18,13,2.537440172928399,2.206345260566536,1.6318463185508847,1.5926038938157063,0.03924242473517836,7.979983652212411,0.1737431,0.1099224,93.5109515,35.5061892,2.0194616,0.0003408,76.86873857834442,79.40617875127282,79.07508383891096,78.5005848968953,78.46134247216013,84.84872223055683,18.988819707382756,53.9553716357422,53.955371735742204,1.0000000116860974e-7,54.97262654422398,54.97262664422398,1.0000000116860974e-7,0.72431124145537,3.122187434603343,2.793584417360205,1.138533856999419,0.7343534999552134,3.1654031397647717,2.7745005067704622,1.1522804218179792,209,209,SLOW_PROGRESS,FEASIBLE_POINT,true,0.7843834152148588
90,19,14,2.6386598952131806,2.284434554397876,1.6632241497748623,1.6364470894285716,0.026777060346290682,8.238885436173987,0.0869909,0.0973334,87.8263709,36.3787953,1.7683439,0.000312,82.17865867898928,84.81731857420246,84.46309323338716,83.84188282876414,83.81510576841785,90.41754411516327,18.988819707382756,54.439644689843966,54.43964478984397,1.0000000116860974e-7,54.93780065817414,54.93780075817414,1.0000000116860974e-7,0.783192874629564,3.403038546325317,2.774584672929932,1.224668722614569,0.7751320910019014,3.4212444933684116,2.7867357475958436,1.2300043718335425,214,214,SLOW_PROGRESS,FEASIBLE_POINT,true,0.5625893907209235
90,20,15,2.688588349862556,2.31263860066764,1.6878582682096805,1.6394616058774147,0.048396662332265805,8.328701722975083,0.0965336,0.081065,92.3160501,34.7892359,2.1556964,0.0010433,87.49630960256194,90.18489795242449,89.80894820322958,89.18416787077162,89.13577120843935,95.82501132553702,18.988819707382756,54.80994554382813,54.80994564382813,1.0000000116860974e-7,55.29529288140347,55.29529298140347,1.0000000116860974e-7,0.7732742365537488,3.385159430076241,2.7964292988273374,1.2194010042436656,0.7565712844264143,3.1975518239727108,2.7272721444782326,1.1623854619932197,216,216,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8338946690362221
90,21,16,2.7427937552740076,2.3471818138670812,1.6909943767031166,1.6489151513225835,0.0420792253805331,8.428750474262245,0.0864704,0.0904551,103.4166653,32.9961805,2.3828356,0.0003051,92.76809400588988,95.51088776116389,95.11527581975696,94.459088382593,94.41700915721246,101.19684448015212,18.988819707382756,54.61451473759577,54.61451483759577,1.0000000116860974e-7,54.916431160215936,54.91643126021594,1.0000000116860974e-7,0.7863112430669915,3.1313536555492174,2.7193187794567133,1.1414653888717392,0.765958701876206,3.233055817599989,2.766848706563083,1.173427763549405,207,207,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8371225176650157
90,22,17,2.7692444900190623,2.3539701626089737,1.7028609865517694,1.6366344122786245,0.06622657427314493,8.453284260163116,0.1391027,0.101414,83.9875193,33.1355415,2.2748575,0.0004165,98.02910005482042,100.79834454483948,100.38307021742939,99.73196104137219,99.66573446709904,106.48238431498353,18.988819707382756,55.65913142744392,55.65913152744392,1.0000000116860974e-7,54.880572252114746,54.88057235211475,1.0000000116860974e-7,0.7276851165445376,3.2009017779978866,2.801767486472512,1.1634325757302737,0.7310354735032539,3.1476858209157745,2.7196555261304423,1.1466675228158816,217,217,SLOW_PROGRESS,FEASIBLE_POINT,true,0.9437366558211238
90,23,18,2.8083645222594384,2.3724526456136914,1.6998881398096586,1.6271497634935912,0.07273837631606739,8.512469809226985,0.0886547,0.136659,89.1133151,31.2767559,2.53554,0.0003381,103.23877990926016,106.0471444315196,105.61123255487385,104.93866804906982,104.86592967275375,111.75124971848714,18.988819707382756,55.21222681911785,55.21222691911785,1.0000000116860974e-7,55.34990344659297,55.34990354659297,1.0000000116860974e-7,0.752198583332975,3.232702228299058,2.817085052916983,1.173318390665739,0.7704565465905747,3.1674027659425867,2.7833412293814077,1.1529119353284338,214,214,SLOW_PROGRESS,FEASIBLE_POINT,true,0.7198121441498668
90,24,19,2.834898424666065,2.3733574129103943,1.6541787900632272,1.6090813091499854,0.04509748091324184,8.524856449866505,0.1277289,0.1388245,85.5390747,34.9807082,3.4722715,0.0003364,108.41941154783437,111.25430997250044,110.79276896074477,110.0735903378976,110.02849285698436,116.94426799770088,18.988819707382756,54.75594169755557,54.75594179755557,1.0000000116860974e-7,55.01470917650881,55.01470927650881,1.0000000116860974e-7,0.7942620585991954,3.1336848401448925,2.7000451234636214,1.1422095773407692,0.785567697713259,3.151012950294872,2.7041285757436992,1.147723972666683,238,238,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8449938727696862
90,25,20,2.9221103464277434,2.438738501059305,1.7345989207837675,1.6605452620050727,0.07405365877869485,8.621379138145343,0.1119299,0.1192884,83.2246798,35.7063507,3.660407,0.0003753,113.49755753195939,116.41966787838713,115.93629603301869,115.23215645274315,115.15810279396446,122.11893667010473,18.988819707382756,53.59507099186701,53.59507109186701,1.0000000116860974e-7,54.333967201798046,54.33396730179805,1.0000000116860974e-7,0.7892915389866928,3.0744121650715575,2.6264729345462925,1.123113717153577,0.7862497230052731,3.1125996311382953,2.654821714992765,1.1354582712827883,242,242,SLOW_PROGRESS,FEASIBLE_POINT,true,0.7284238670258847
90,26,21,2.9184857924740726,2.418014031630193,1.697116208941793,1.6184018945106686,0.07871431443112442,8.626844578508027,0.1247211,0.0839862,86.8015278,37.7904276,3.8009136,0.0003295,118.64101388174477,121.55949967421884,121.05902791337496,120.33813009068656,120.25941577625544,127.2678584602528,18.988819707382756,54.347759021755365,54.34775912175537,1.0000000116860974e-7,54.34001523416291,54.34001533416291,1.0000000116860974e-7,0.7651129416562902,3.0835298591468274,2.636273916208509,1.1260749989267114,0.7788648723966817,3.104668233351703,2.6527546846132486,1.1329068605145713,249,249,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8665113510955038
90,27,22,2.967000943375524,2.449746533304392,1.687594179958225,1.630378795571545,0.05721538438668006,8.66445543282913,0.1195636,0.1121713,84.7489269,36.2730711,4.6900289,0.0003486,123.7124261566608,126.67942710003632,126.16217268996519,125.40002033661902,125.34280495223234,132.37688158948993,18.988819707382756,53.47404542756319,53.47404552756319,1.0000000116860974e-7,53.680788876822554,53.680788976822555,1.0000000116860974e-7,0.7901260601759328,3.06788622809505,2.5436422956498457,1.1209887994064025,0.814450576637735,3.0662770842945775,2.563172290018618,1.12046414958688,251,251,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8405299964883838
90,28,23,3.028888211844219,2.4944360187749623,1.7425176097373196,1.66457307893657,0.07794453080074959,8.72152402574929,0.1018637,0.0720019,83.9932237,38.5992087,4.9309146,0.0003484,128.74815159900308,131.7770398108473,131.24258761777804,130.4906692087404,130.41272467793965,137.46967562475237,18.988819707382756,52.72409405348338,52.72409415348338,1.0000000116860974e-7,53.40263321220093,53.40263331220093,1.0000000116860974e-7,0.7998779901841773,2.9870645075604814,2.4984950562592974,1.094291135104055,0.8133574725763452,3.057109971663757,2.52307189107632,1.1174700159822204,262,262,SLOW_PROGRESS,FEASIBLE_POINT,true,0.9458217862949883
90,29,24,3.0705976945018563,2.5184661328902678,1.7421548202815131,1.6813497546146436,0.060805065666869496,8.736001613318336,0.1068313,0.1103799,84.3333159,40.2431598,5.0156438,0.00102,133.78115628526857,136.85175397977042,136.29962241815883,135.52331110555008,135.4625060398832,142.5171578985869,18.988819707382756,53.40952971601167,53.40952981601167,1.0000000116860974e-7,52.9451195794181,52.9451196794181,1.0000000116860974e-7,0.7585454911139977,3.071875383408979,2.5155389932684518,1.1222882491660755,0.8137418774571757,3.0246034795318337,2.509450883876204,1.1067800017444192,276,276,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8556216530246318
90,30,25,3.11241503284802,2.5421872003528563,1.8207876515982946,1.7052276298048525,0.11556002179344205,8.768471365701231,0.1083676,0.0701736,77.6020594,35.7828685,5.2838965,0.0003498,138.79108035179084,141.90349538463886,141.3332675521437,140.61186800338913,140.4963079815957,147.55955171749207,18.988819707382756,52.48818896520452,52.48818906520452,1.0000000116860974e-7,52.28135312606249,52.28135322606249,1.0000000116860974e-7,0.7797439478610522,2.967094170615933,2.504700666535697,1.087583080143032,0.8235412495479215,2.9879265781166695,2.4539369409609413,1.0945796947185575,254,254,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8773792539513364
90,31,26,3.128257956624111,2.5399816289965145,1.803464687300817,1.7170315942629486,0.0864330930378685,8.780199193743499,0.0957129,0.0852345,81.6369423,29.36436,7.702921,0.0003409,143.80409932583518,146.9323572824593,146.3440809548317,145.607564013136,145.52113092009813,152.58429851957868,18.988819707382756,51.93274512205132,51.932745222051324,1.0000000116860974e-7,51.84034104091935,51.84034114091935,1.0000000116860974e-7,0.7981213158286891,2.9820581856752653,2.4153084010111825,1.092613728451066,0.8244739074647465,2.961581752291966,2.380402481548959,1.0857235013823923,222,222,SLOW_PROGRESS,FEASIBLE_POINT,true,0.9475240150209605
90,32,27,3.179648877525125,2.5741379913860953,1.8135714579514683,1.7460878150489805,0.06748364290248787,8.839342662024194,0.0884835,0.0822162,76.7200877,33.1867738,7.4007207,0.0010095,148.7585757976779,151.93822467520303,151.332713789064,150.57214725562937,150.5046636127269,157.5979184597021,18.988819707382756,51.573036039522194,51.573036139522195,1.0000000116860974e-7,51.49929228969429,51.49929238969429,1.0000000116860974e-7,0.8362894580811322,2.935996459221961,2.3620909727688155,1.0770469047644715,0.7987110370707327,2.942841105699327,2.3446782842425344,1.0793754772057274,240,240,SLOW_PROGRESS,FEASIBLE_POINT,true,0.7508322459267239
90,33,28,3.2328034258467824,2.6128839703253846,1.865296904390533,1.7848726399312227,0.08042426445931028,8.885896253712787,0.1246602,0.0827858,79.7284426,31.4862144,9.2615577,0.0010358,153.68981728565933,156.9226207115061,156.30270125598472,155.55511419004986,155.47468992559055,162.57571353937212,18.988819707382756,50.97999752083643,50.97999762083643,1.0000000116860974e-7,50.99833378816898,50.99833388816898,1.0000000116860974e-7,0.7828699234655495,2.927528019496533,2.3494797107036525,1.0741583875785294,0.8328843602195163,2.907908957619478,2.3542854156831416,1.0674342516225421,230,230,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8816803790636165
90,34,29,3.277333940149532,2.6430329443790868,1.892940963860184,1.8186144312642512,0.0743265325959328,8.902653318962592,0.0894264,0.0969267,69.4276289,25.7406676,10.3352353,0.0003727,158.6146726620888,161.89200660223833,161.25770560646788,160.50761362594898,160.43328709335304,167.51732598105139,18.988819707382756,50.37963352387688,50.379633623876884,1.0000000116860974e-7,50.781751155620604,50.781751255620605,1.0000000116860974e-7,0.8276679777882122,2.88589308628913,2.300197817896001,1.0598344140276104,0.7937787734488445,2.911260369586942,2.292571089025165,1.0685861041119824,201,201,SLOW_PROGRESS,FEASIBLE_POINT,true,0.7835114093588628
90,35,30,3.3239995601565226,2.67550489162511,1.8977880175252437,1.85255206208015,0.04523595544509362,8.852897957998408,0.0851443,0.0997846,70.2772546,29.2497586,11.4138073,0.0010234,163.52160414998008,166.8456037101366,166.1971090416052,165.41939216750532,165.37415621206023,172.3745021079785,18.988819707382756,49.91937842746422,49.91937852746422,1.0000000116860974e-7,49.96474027437811,49.96474037437811,1.0000000116860974e-7,0.8231368915844103,2.881218132183929,2.2809643452207466,1.058213167288268,0.784027106365174,2.8397766784691707,2.2385393790952075,1.0437254147394315,215,215,SLOW_PROGRESS,FEASIBLE_POINT,true,0.9299682299667035
90,36,31,3.3592668157180583,2.6963886183319516,1.9179678095635495,1.8626748454046833,0.0552929641588662,8.800682829911267,0.0925416,0.0895319,69.465155,30.3466893,12.0256465,0.0003397,168.42311469058183,171.78238150629988,171.11950330891378,170.34108250014538,170.2857895359865,177.2237975204931,18.988819707382756,49.77526937064447,49.775269470644474,1.0000000116860974e-7,49.95327980008839,49.95327990008839,1.0000000116860974e-7,0.7647630638700001,2.854150191434578,2.3041397755430415,1.0487741425594845,0.7512127742785898,2.855317215434604,2.256427400013861,1.049182945669517,223,223,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8687738590944997
90,37,32,3.4030704533383016,2.725671800842349,1.9406860084963,1.8797428702974628,0.06094313819883723,8.731197507907666,0.1290133,0.1035613,72.8359732,34.2400464,13.1265208,0.0003531,173.30010386890675,176.70317432224505,176.0257756697491,175.24078987740305,175.1798467392042,182.0313013768144,18.988819707382756,49.22809099223117,49.22809109223117,1.0000000116860974e-7,49.519275430398544,49.519275530398545,1.0000000116860974e-7,0.8300815619256413,2.8291759610613463,2.182060430319908,1.0399854894170864,0.7079870608906179,2.827999806690263,2.2424995482688552,1.0395696796786886,244,244,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8499939045160395
90,38,33,3.4365977407415755,2.7442280763791302,1.9551602322342205,1.8952764238582915,0.05988380837592899,8.647560456845099,0.1211418,0.0966009,82.7754384,34.4730921,13.5655062,0.0003362,178.1709678572403,181.60756559798187,180.91519593361943,180.12612808947452,180.0662442810986,186.8185283140854,18.988819707382756,49.484783550741106,49.48478365074111,1.0000000116860974e-7,49.58258435671768,49.58258445671768,1.0000000116860974e-7,0.7973697561164447,2.8286213293418982,2.21985518068369,1.0397894301760933,0.7602552619636196,2.834640005561024,2.1936825991181537,1.041914946951374,233,233,SLOW_PROGRESS,FEASIBLE_POINT,true,0.99693415538499
90,39,34,3.4585657788641697,2.749550294729204,1.9635308304800105,1.894867602687043,0.06866322779296752,8.529821547603717,0.1451917,0.1146173,78.3371756,34.8112381,13.406018,0.001001,183.03838054876007,186.49694632762424,185.78793084348928,185.00191137924008,184.93324815144712,191.5682020963638,18.988819707382756,48.96981863115165,48.96981873115165,1.0000000116860974e-7,49.11596294069597,49.11596304069597,1.0000000116860974e-7,0.7384529909013828,2.804843432414427,2.220508954783415,1.031347720095755,0.7239298019541495,2.806618057054592,2.217121671163849,1.0319802200969252,234,234,SLOW_PROGRESS,FEASIBLE_POINT,true,0.9474449447675968
90,40,35,3.4653313723171664,2.7382273739793845,1.9489514514554003,1.89054435578106,0.058407095674340326,8.408516609786659,0.1427639,0.10844,82.8528213,33.5654127,14.263556,0.0003114,187.90536718548418,191.37069855780135,190.64359455946357,189.85431863693958,189.79591154126524,196.31388379527084,18.988819707382756,49.75334104449549,49.753341144495494,1.0000000116860974e-7,49.09608812075712,49.096088220757125,1.0000000116860974e-7,0.8194587011977821,2.8657052904042017,2.22686038664177,1.0528144945318454,0.740661091876595,2.8061692635981865,2.150157198233531,1.0318203018845566,220,220,SLOW_PROGRESS,FEASIBLE_POINT,true,0.814462072931131
90,41,36,3.4622602198248558,2.7181166039909215,1.9149181341052781,1.8655718090804214,0.049346325024856696,8.281113954036755,0.1239876,0.0922986,86.0688297,32.1138343,14.576988,0.0010109,192.7651244243012,196.22738464412606,195.48324102829213,194.68004255840648,194.63069623338163,201.04623837833796,18.988819707382756,48.97245685819121,48.97245695819121,1.0000000116860974e-7,48.75403443144673,48.754034531446734,1.0000000116860974e-7,0.6681089124384294,2.7769757754532596,2.1903519975961543,1.0213624850072698,0.7255662622166983,2.790198626800686,2.144709501176812,1.0261127857008951,202,202,SLOW_PROGRESS,FEASIBLE_POINT,true,0.945159882258692
90,42,37,3.4642848976536698,2.703159638228101,1.8980537945923857,1.843229363237242,0.05482443135514359,8.173259619501039,0.1166591,0.1155552,94.0764337,38.010352,13.8576593,0.0010682,197.60426884578715,201.06855374344082,200.30742848401525,199.50232264037953,199.4474982090244,205.77752846528819,18.988819707382756,48.10520350683438,48.10520360683438,1.0000000116860974e-7,49.118832725328694,49.118832825328695,1.0000000116860974e-7,0.7587345020801131,2.735237786076164,2.123147404887617,1.0062183739872816,0.7232507221935747,2.8039785357278983,2.1957313351637335,1.031039314267117,223,223,SLOW_PROGRESS,FEASIBLE_POINT,true,0.7530277552490092
90,43,38,3.477816385980475,2.6989061701194146,1.9216444967807433,1.8286408630991673,0.09300363368157605,8.0707393888338,0.1514816,0.1203686,99.9470543,47.2377999,14.798608,0.0010614,202.41605419538786,205.89387058136833,205.11496036550727,204.3376986921686,204.24469505848703,210.48679358422166,18.988819707382756,48.83513772371753,48.83513782371753,1.0000000116860974e-7,48.970509133072675,48.970509233072676,1.0000000116860974e-7,0.6941586442857878,2.7740544827593854,2.195873019937218,1.0203099622042324,0.695919974037669,2.7998877281846966,2.180097361639524,1.0295793193003548,255,255,SLOW_PROGRESS,FEASIBLE_POINT,true,0.9206527093470473
90,44,39,3.516684973895366,2.7206735417133814,1.8988998925318015,1.8583156368297011,0.040584255702100336,7.994312204897312,0.1097549,0.1264456,107.9951044,38.3556362,14.3016875,0.0003282,207.18676510745507,210.70345008135044,209.90743864916845,209.08566499998688,209.04508074428477,215.1810773123524,18.988819707382756,49.42050874285891,49.42050884285891,1.0000000116860974e-7,49.32043552062733,49.32043562062733,1.0000000116860974e-7,0.7037439988491305,2.8259506761671207,2.2422736810254458,1.0388448305244293,0.7162672473948185,2.792836289925186,2.1864771211834366,1.0270576708252355,199,199,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8768633402745837
90,45,40,3.5436228298371475,2.731769751430761,1.9309621985701995,1.8605228966997913,0.07043930187040814,7.887971152803885,0.153366,0.1095001,110.5685065,48.933225,16.8006638,0.0010437,211.95664832583145,215.5002711556686,214.6884180772622,213.88761052440165,213.81717122253124,219.84461947863534,18.988819707382756,49.77385971206814,49.77385981206814,1.0000000116860974e-7,48.56003936293568,48.560039462935684,1.0000000116860974e-7,0.6953149413078628,2.867958699180517,2.256854989847271,1.0536005220690114,0.6937889066737701,2.7729422290298156,2.1779929937176745,1.0199089330339384,231,231,SLOW_PROGRESS,FEASIBLE_POINT,true,0.9998843055337527
90,46,41,3.560654282542174,2.7329209729704473,1.919753885225873,1.8602152804179752,0.059538604807897855,7.757556190897134,0.1120066,0.0953349,114.1066173,46.6447647,15.8914588,0.00101,216.7244566117556,220.2851108942978,219.45737758472606,218.6442104969815,218.5846718921736,224.48201280265275,18.988819707382756,48.93724453720546,48.93724463720546,1.0000000116860974e-7,48.51629532096047,48.51629542096047,1.0000000116860974e-7,0.6443421442138833,2.766571045428102,2.2290238874301087,1.0176086636437094,0.7101665405997104,2.773204210980858,2.1645857432090763,1.020003406540569,206,206,SLOW_PROGRESS,FEASIBLE_POINT,true,1.3331871715474608
