n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_bfgs_gap,ddgfact_plus_upsilon_one_step_gap,bfgs_minus_one_step_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_bfgs_runtime,ddgfact_plus_upsilon_one_step_runtime,local_search_runtime,spectral_runtime,z_ls,z_ddgfact,z_ddgfact_plus,z_ddgfact_plus_upsilon_bfgs,z_ddgfact_plus_upsilon_one_step,z_spec,psi_ddgfact_plus,psi_upsilon_bfgs,lambda_min_upsilon_bfgs,feasibility_slack_upsilon_bfgs,psi_upsilon_one_step,lambda_min_upsilon_one_step,feasibility_slack_upsilon_one_step,gamma_min_upsilon_bfgs,gamma_max_upsilon_bfgs,theta_norm_upsilon_bfgs,theta_norm_inf_upsilon_bfgs,gamma_min_upsilon_one_step,gamma_max_upsilon_one_step,theta_norm_upsilon_one_step,theta_norm_inf_upsilon_one_step,one_step_cache_size,one_step_num_evals,one_step_subproblem_status,one_step_subproblem_primal_status,one_step_subproblem_acceptable_status,one_step_subproblem_residual_norm_inf
63,46,41,3.3777236432273128,1.2718284663658181,0.7686196682557238,0.6753984551964436,0.09322121305928022,2.5430185701848558,0.0372747,0.0280678,35.3854318,22.6577097,3.6867063,0.0001366,-89.69353135891564,-86.31580771568832,-88.42170289254982,-88.92491169065991,-89.01813290371919,-87.15051278873078,0.031745640422217065,0.04371045587702586,0.04371055587702586,1.0000000000287557e-7,0.04295919541277591,0.04295929541277591,1.0000000000287557e-7,0.8071515924354148,1.4188844598491739,1.037175824325229,0.34987097121882765,0.5750038454753722,1.395084112866911,1.0511207095239523,0.5533785504238937,253,253,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8488423233857896
63,47,42,3.4112421454029374,1.2529399773474807,0.7171566357024659,0.6744146958040034,0.04274193989846253,2.4067428388110983,0.0445456,0.032965,33.9588071,25.9096619,2.7348361,0.0001337,-92.38503613647372,-88.97379399107078,-91.13209615912623,-91.66787950077125,-91.71062144066971,-89.97829329766262,0.031745640422217065,0.043085743103992595,0.0430858431039926,1.0000000000287557e-7,0.04298534172378157,0.042985441723781576,1.0000000000287557e-7,0.8159832374484057,1.3970945662648215,0.9541314296113835,0.3343947703709292,0.5931093813633839,1.3974886410427567,1.0212339854920207,0.5223764427555817,294,294,SLOW_PROGRESS,FEASIBLE_POINT,true,0.46723162264690893
63,48,43,3.4567730504893888,1.2479463043652572,0.755043229576259,0.6909178957307915,0.06412533384546748,2.2958376892148635,0.0385765,0.0285495,34.4847176,20.8091492,2.5991348,0.0001326,-95.1130351737357,-91.65626212324631,-93.86508886937044,-94.35799194415944,-94.4221172780049,-92.81719748452083,0.031745640422217065,0.04365708579457627,0.043657185794576274,1.0000000000287557e-7,0.04302642439548553,0.04302652439548553,1.0000000000287557e-7,0.8055222187697966,1.4231379586495096,1.0093621937613082,0.3528642635648162,0.6047342524219819,1.3963770900493282,1.0650363760449637,0.5029661696458717,241,241,SLOW_PROGRESS,FEASIBLE_POINT,true,0.779407052838596
63,49,44,3.4647858505913547,1.2096888125215202,0.7448388764899789,0.675697844813854,0.06914103167612495,2.142001090691352,0.044249,0.028646,37.5295525,25.0577645,1.7982586,0.0001375,-97.82975141774664,-94.36496556715528,-96.62006260522512,-97.08491254125666,-97.15405357293278,-95.68775032705528,0.031745640422217065,0.043642221324079564,0.04364232132407957,1.0000000000287557e-7,0.04288277383665474,0.04288287383665474,1.0000000000287557e-7,0.8309682768319353,1.4077093221420098,0.9724989305775467,0.34196378908034214,0.666713037316091,1.3899682268050446,1.0121195764240252,0.4053955545529325,274,274,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8623506643393372
63,50,45,3.4850846077744535,1.189211094792924,0.7266161879477409,0.6861381021626443,0.040478085785096596,1.974070450344854,0.0285018,0.0280116,45.4929745,17.5763943,2.4247719,0.0001512,-100.5857172449581,-97.10063263718365,-99.39650615016518,-99.85910105701036,-99.89957914279546,-98.61164679461325,0.031745640422217065,0.04340485074588976,0.043404950745889764,1.0000000000287557e-7,0.04306418545736318,0.04306428545736318,1.0000000000287557e-7,0.7989988649832928,1.4105420053756161,0.9650121866179987,0.34397403150256434,0.688287280837802,1.396423656154509,1.0032636516194304,0.373548968845171,217,217,SLOW_PROGRESS,FEASIBLE_POINT,true,0.6725199497322691
63,51,46,3.484291401484583,1.1508482587574207,0.6900643947315217,0.7051524432352352,-0.01508804850371348,1.8020450663829308,0.0339506,0.0286765,40.6813708,6.3612979,2.0183734,0.0001359,-103.34670947373796,-99.86241807225338,-102.19586121498054,-102.65664507900644,-102.64155703050272,-101.54466440735503,0.031745640422217065,0.04345770002310691,0.04345780002310691,1.0000000000287557e-7,0.04274382100081055,0.04274392100081055,1.0000000000287557e-7,0.827143480266709,1.4064480353472861,0.9737692980442701,0.34106740219151255,0.6800164860682837,1.381658877337125,1.044949781741615,0.38563823688780674,96,96,SLOW_PROGRESS,FEASIBLE_POINT,true,1.1360344753112361
63,52,47,3.481577402147394,1.110736120305475,0.6758765865507854,0.6700744055674477,0.005802180983337735,1.6332682803171963,0.0355403,0.0249495,39.0662268,11.9431496,2.3537465,0.0001371,-106.13197874555269,-102.65040134340529,-105.02124262524721,-105.4561021590019,-105.46190433998524,-104.49871046523549,0.031745640422217065,0.04284526554295107,0.042845365542951076,1.0000000000287557e-7,0.042738187696210926,0.04273828769621093,1.0000000000287557e-7,0.8370970132132525,1.3894407792958885,0.8936830641944423,0.32890134913806424,0.7055535109662731,1.3789430654380277,1.0084949691000065,0.3487726622788955,165,165,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8354343476002692
63,53,48,3.4724672492474298,1.0652084305378793,0.6816928151938697,0.6589631072815365,0.022729707912333197,1.4780998488285917,0.0316986,0.0301586,46.4710659,11.9743861,1.9162257,0.0001405,-108.93973535478544,-105.46726810553801,-107.87452692424756,-108.25804253959157,-108.2807722475039,-107.46163550595685,0.031745640422217065,0.04227405838647476,0.04227415838647476,1.0000000000287557e-7,0.04295637341656897,0.042956473416568976,1.0000000000287557e-7,0.7929980213578719,1.3649865020940897,0.8639084366714398,0.3111445400122723,0.7538111616312272,1.3962568410531064,1.0169815660718096,0.3337949709796779,170,170,SLOW_PROGRESS,FEASIBLE_POINT,true,0.524438922150639
63,54,49,3.463624586782501,1.0206947034371154,0.6731715483214487,0.6732367334225131,-6.518510106445774e-5,1.2998569006173568,0.038747,0.0220347,39.1663053,9.4502831,1.7079013,0.0001398,-111.77453005444472,-108.31090546766222,-110.75383535100761,-111.10135850612328,-111.10129332102221,-110.47467315382737,0.031745640422217065,0.04233749549178405,0.04233759549178405,1.0000000000287557e-7,0.04224068899939723,0.04224078899939723,1.0000000000287557e-7,0.7618501508809266,1.377131041761269,0.8728438550228558,0.3200023798964024,0.7747648068764541,1.386498106146298,0.9402959563020918,0.3267812201487079,132,132,SLOW_PROGRESS,FEASIBLE_POINT,true,0.9287052954423194
63,55,50,3.484128941816337,1.0015380637200622,0.7110944032547764,0.7092305065362865,0.0018638967184898547,1.171294018513862,0.0357916,0.0211111,38.6922556,6.6610755,1.3136852,0.0001355,-114.66447012093361,-111.18034117911728,-113.66293205721355,-113.95337571767884,-113.95523961439733,-113.49317610241975,0.031745640422217065,0.041847373233785956,0.04184747323378596,1.0000000000287557e-7,0.04207750310921257,0.042077603109212575,1.0000000000287557e-7,0.8800453283811777,1.3615493044864682,0.7843472803175955,0.30862324583365974,0.7754536421654098,1.3663753117085913,0.9387641235296813,0.3121614757599793,114,114,SLOW_PROGRESS,FEASIBLE_POINT,true,1.4800105253510287
63,56,51,3.499091592921843,0.9713123788591957,0.7505735449714166,0.7471783235754685,0.003395221395948056,1.04573991540164,0.0366962,0.0256746,49.597272,6.604264,0.7431804,0.0001387,-117.57212059075854,-114.0730289978367,-116.60080821189935,-116.82154704578713,-116.82494226718308,-116.5263806753569,0.031745640422217065,0.04063230277129051,0.040632402771290516,1.0000000000287557e-7,0.041658223308243175,0.04165832330824318,1.0000000000287557e-7,0.8873081292996708,1.3145946877113859,0.7141585579156037,0.27352839584677,0.7866295407380864,1.3681439217853864,0.8748236440879995,0.31345501965006684,111,111,SLOW_PROGRESS,FEASIBLE_POINT,true,0.62531855669735
63,57,52,3.474348226961766,0.89104033863957,0.754834814577066,0.7529889566207117,0.0018458579563542798,0.8589329593370536,0.0329135,0.0244225,52.4618289,5.1979669,0.8266123,0.0001404,-120.4621678596916,-116.98781963272984,-119.57112752105203,-119.70733304511454,-119.70917890307089,-119.60323490035455,0.031745640422217065,0.03962907937150978,0.03962917937150978,1.0000000000287557e-7,0.03987341401274576,0.03987351401274576,1.0000000000287557e-7,0.8550732006440848,1.2808250995848207,0.6172776752750828,0.24750447931099254,0.8047434282450071,1.2873068695950967,0.7189120419075012,0.2525523381060161,102,102,SLOW_PROGRESS,FEASIBLE_POINT,true,0.7721645731564702
63,58,53,3.4760755327688315,0.8361966936536902,0.7328158301167065,0.7206850942357192,0.012130735880987231,0.6967095300491479,0.0367794,0.0247906,53.0433088,5.2171516,0.6441197,0.0001335,-123.40243189099057,-119.92635635822174,-122.56623519733688,-122.66961606087386,-122.68174679675485,-122.70572236094142,0.031745640422217065,0.03726136725286286,0.03726146725286286,1.0000000000287557e-7,0.03800611955176127,0.03800621955176127,1.0000000000287557e-7,0.9537099516508306,1.2374047859447006,0.42022242733826976,0.21301627184987754,0.8255345893757468,1.2245385798334745,0.5892395763690349,0.202564103515212,114,114,SLOW_PROGRESS,FEASIBLE_POINT,true,0.6911899734678505
63,59,54,3.4558977745109445,0.7633218589341197,0.6535011897261285,0.6627466583510682,-0.00924546862493969,0.5363665865792058,0.0291512,0.0318688,49.4423801,4.7174126,0.7241428,0.0001378,-126.34989805727264,-122.8940002827617,-125.58657619833852,-125.69639686754651,-125.68715139892157,-125.81353147069343,0.031745640422217065,0.03619254462405819,0.03619264462405819,1.0000000000287557e-7,0.036887224544735614,0.03688732454473562,1.0000000000287557e-7,0.9475614298472544,1.1614649988427166,0.3293762870110423,0.1496821383297781,0.9048258470201442,1.1934791147376427,0.4129759737877416,0.17687266747115332,81,81,SLOW_PROGRESS,FEASIBLE_POINT,true,0.7093360411380961
63,60,55,3.4402883876704067,0.7022561246310488,0.6021185599044543,0.6031579491114485,-0.0010393892069942012,0.40684672632013985,0.0352462,0.0140247,58.6000317,6.9405318,0.6858996,0.0001362,-129.33603139689524,-125.89574300922483,-128.6337752722642,-128.73391283699078,-128.7328734477838,-128.9291846705751,0.031745640422217065,0.03574637552873135,0.03574647552873135,1.0000000000287557e-7,0.03645585830989491,0.03645595830989491,1.0000000000287557e-7,0.9241938071309981,1.1605256016672556,0.3135966809153494,0.14887300738281742,0.9371691889726665,1.1745373615889294,0.35296671455672146,0.16087433524428385,131,131,SLOW_PROGRESS,FEASIBLE_POINT,true,0.8773174280628611
63,61,56,3.3925421742991944,0.5691283310302708,0.5393915391463224,0.5436220476933329,-0.004230508547010459,0.25738793904017143,0.020274,0.011849,56.351177,3.3347668,0.319287,0.0001318,-132.3291840149979,-128.9366418406987,-131.76005568396764,-131.78979247585158,-131.78556196730457,-132.07179607595774,0.031745640422217065,0.03385786170295841,0.03385796170295841,1.0000000000287557e-7,0.035630499654583786,0.03563059965458379,1.0000000000287557e-7,0.953090835289877,1.1115900518410027,0.1764103810907779,0.10579146944080618,0.8866641742260911,1.160317745645043,0.3306579189368891,0.1486938862689266,79,79,SLOW_PROGRESS,FEASIBLE_POINT,true,0.9694761093595996
63,62,57,3.337471512759919,0.43591433769378796,0.4173055365208995,0.42022768216813233,-0.00292214564723281,0.1336183349734199,0.0419314,0.0131931,50.4479628,1.9924246,0.2254534,0.0001334,-135.35791111823585,-132.02043960547593,-134.92199678054206,-134.94060558171495,-134.93768343606772,-135.22429278326243,0.031745640422217065,0.0328115204109758,0.0328116204109758,1.0000000000287557e-7,0.034383111592870476,0.03438321159287048,1.0000000000287557e-7,0.9809803324376218,1.0536755839802008,0.0845261700103435,0.052284607655342735,0.8899811087762777,1.111818848445108,0.25850936848662,0.11655504257529829,56,56,SLOW_PROGRESS,FEASIBLE_POINT,true,0.9861276931084223
