n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_bfgs_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_bfgs_runtime,local_search_runtime,spectral_runtime,n_fixed_ddgfact,n_fixed_ddgfact_plus,n_fixed_ddgfact_plus_upsilon_bfgs,z_ls,z_ddgfact,z_ddgfact_plus,z_ddgfact_plus_upsilon_bfgs,z_spec,psi_ddgfact_plus,psi_upsilon_bfgs,lambda_min_upsilon_bfgs,feasibility_slack_upsilon_bfgs,gamma_min_upsilon_bfgs,gamma_max_upsilon_bfgs,theta_norm_upsilon_bfgs
63,1,1,-2.0027465907901387e-8,2.3231050882976945e-7,8.55825388335063e-8,1.7925460382232636,0.4790521,0.503527,2.3623487,0.4626118,0.0195184,61.0,61.0,62.0,-1.3625778345025745,-1.3625778545300404,-1.3625776021920657,-1.3625777489200357,0.42996820372068917,0.031745640422217065,0.03174420781285307,0.031744307812853076,1.0000000000287557e-7,0.9997677320003775,1.0002066902825353,0.0006954800658694665
63,2,2,0.12142879906426218,0.0930623723038555,0.030847155958795724,3.0514745844493296,0.2934344,0.2532591,12.8544719,0.145386,0.0001594,50.0,53.0,49.0,-3.0907464971576726,-2.9693176980934104,-2.997684124853817,-3.059899341198877,-0.03927191270834318,0.031745640422217065,0.050665192269208084,0.05066529226920809,1.0000000000287557e-7,0.43840156153157256,2.3584655893615185,2.672777409656661
63,3,3,0.1236584482443357,0.08961143155699958,0.022678246614036723,4.187102006981752,0.0525192,0.0411824,12.6013558,0.1452133,0.0001805,47.0,51.0,51.0,-4.841578301439288,-4.717919853194952,-4.751966869882288,-4.818900054825251,-0.6544762944575357,0.031745640422217065,0.0494390172451324,0.049439117245132405,1.0000000000287557e-7,0.47380869434282663,2.590035352183666,2.9170101494859764
63,4,4,0.13675382410478498,0.10182929209532254,0.030767790652801885,4.728428247116809,0.0623539,0.0523053,36.1937222,0.1499382,0.0001747,46.0,49.0,48.0,-6.625441242925261,-6.488687418820476,-6.523611950829938,-6.594673452272459,-1.8970129958084518,0.031745640422217065,0.04936192973779149,0.049362029737791496,1.0000000000287557e-7,0.45909387378241084,2.503884408627847,2.9972774721391344
63,5,5,0.16496773212042015,0.12654402662773911,0.044025606074413304,5.222797890081224,0.0599808,0.0358922,27.7982144,0.1559525,0.0003475,43.0,45.0,43.0,-8.444189404338342,-8.279221672217922,-8.317645377710603,-8.400163798263929,-3.2213915142571183,0.031745640422217065,0.05097267171231154,0.05097277171231154,1.0000000000287557e-7,0.5003095914738354,2.7386034814487936,2.985114990017286
