data_n,n,s,t,relaxation,solver_used,fixing_rule,calibration_method,root_calibration_param_set,node_calibration_param_set,upsilon_fixing,recalibrate_k,warm_start,bnb_gap,bnb_root_gap,bnb_runtime,bnb_reported_wall_time,bnb_knitro_time,bnb_relaxation_solve_time,bnb_upsilon_calibration_time,bnb_factorization_time,bnb_bound_computation_time,bnb_open_list_time,bnb_node_setup_time,bnb_dual_solution_time,bnb_variable_fixing_direct_time,bnb_variable_fixing_time,bnb_variable_fixing_calls,n_fixed_zero_bnb,n_fixed_one_bnb,n_fixed_total_bnb,bnb_nodes,bnb_n_int_sols,bnb_tree_exhausted,bnb_time_limit_hit,bnb_int_gap_max,bnb_int_gap_avg,bnb_int_gap_opt,z_bnb,z_bnb_ub,z_bnb_root_ub
63,32,16,12,DDGFactplus,general,dual,none,none,none,simple,,true,0.4514546712830203,1.0408410133611525,7221.9232454,7200.0,6788.613742900121,6797.562813600283,0.0,100.11011220000779,7116.116207400544,0.5042265000002898,24.03333270010563,178.43455819999429,11.109083700004355,11.109083700004355,1031970,2569998,765040,3335038,1118965,744067,false,true,1.4968786002372596,1.0603989664415951,0.7787331280160785,-22.96812911013585,-22.516674438852828,-21.927288096774696
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_po_lmo,root,node,simple,1,true,0.21722375143446726,0.7297262466384637,7206.0038684,7200.0640001297,339.71921930000667,339.71921930000667,5418.912141900052,16.282068000000066,6803.974222400012,0.08186320000003248,2.785747400001879,1026.9343144999825,390.0510890000028,390.0510890000028,154467,62199,191368,253567,203055,26347,false,true,1.0947819505641583,0.6952787532634889,0.4331536025745386,-22.96812911013585,-22.75090535870138,-22.238402863497384
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_po_lmo,root,node,simple,2,true,0.1768529476720886,0.7297262466384637,7200.2695098,7200.020999908447,1281.8582695000164,1281.8582695000164,4000.3892566000054,28.81053520000088,6599.664072000192,0.12173510000006213,4.448381300004135,1282.0135874999935,582.4773766000101,582.4773766000101,220317,132962,246303,379265,282717,101980,false,true,1.2277867944315375,0.7100975041126114,0.44428460030447425,-22.96812911013585,-22.79127616246376,-22.238402863497384
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_po_lmo,root,node,simple,4,true,0.16976608555434325,0.7297262466384637,7200.2689462,7200.016000032425,2093.432542000054,2093.432542000054,2838.319647399966,34.57336910000054,6450.414173700069,0.16070930000010444,6.157383100007247,1473.2422915000004,725.6509120000047,725.6509120000047,269675,175902,273082,448984,350047,166781,false,true,1.3194600118917421,0.7322751062147275,0.4494902864706951,-22.96812911013585,-22.798363024581505,-22.238402863497384
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_po_lmo,root,node,simple,6,true,0.17791319162437702,0.7297262466384637,7200.4333174,7200.18700003624,2575.692954399962,2575.692954399962,2147.840394699992,39.92443460000064,6365.030896000068,0.1742445000000647,7.18964430000948,1587.3287126999921,808.2523414000013,808.2523414000013,296214,195984,288449,484433,388413,202134,false,true,1.2549586548759812,0.7526588835624092,0.4277049913530888,-22.96812911013585,-22.79021591851147,-22.238402863497384
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_po_lmo,root,node,simple,8,true,0.18481868631929643,0.7297262466384637,7200.2257185,7200.013000011444,2867.4148221999462,2867.4148221999462,1746.8944188999828,42.49960389999966,6314.655381400124,0.19352860000015848,9.003385300012189,1641.7805162999773,854.9634561999951,854.9634561999951,311116,207453,283197,490650,414309,225999,false,true,1.2486122521394556,0.7691309516616218,0.4562831141509065,-22.96812911013585,-22.783310423816552,-22.238402863497384
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_po_lmo,root,node,simple,10,true,0.22259113798170915,0.7297262466384637,7200.2780177,7200.024000167847,2750.9084585000023,2750.9084585000023,1899.1064604000003,39.53834810000138,6333.187341700036,0.19253040000005678,7.2784610000093535,1629.0082965999911,838.1996603000001,838.1996603000001,309393,197604,325456,523060,385561,198541,false,true,1.287700354495147,0.7909974504632195,0.4880700052624114,-22.96812911013585,-22.74553797215414,-22.238402863497384
