n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_runtime
63,11,1,0.9472280269131887,0.7872314407887592,0.787197683651197,0.6130784359975929,8.7740351,0.7206862,4.8341953
63,12,2,1.5076227217375129,1.2130240407223574,1.2129544435922015,1.1734085383560633,0.0713997,0.0230784,2.3904338
63,13,3,2.0822408702214146,1.6551885656715024,1.6550362901836877,1.9973848238688807,0.05987,0.0246408,2.6608821
63,14,4,2.6217430805418163,2.040273711982353,2.0400408579700393,2.4360910484031555,0.0664612,0.0478003,3.8747896
63,15,5,3.001871169810992,2.291966320369174,2.2916781636972607,2.8373805794144653,0.1001756,0.0265155,3.8021652
63,16,6,3.3561276680621255,2.526069521617332,2.5257162645303106,3.2149716312023067,0.1093857,0.0310034,4.9910778
63,17,7,3.636420126092009,2.6721264917631604,2.6717175713075267,3.4295135656655207,0.0936568,0.038683,6.2044879
63,18,8,3.865339663383086,2.7937257424295403,2.793261266714433,3.6672791205813446,0.1510301,0.0310876,7.0678622
63,19,9,4.034450580762481,2.861235721520501,2.8607098005652816,3.8175505899062614,0.1021503,0.0327918,5.3700518
63,20,10,4.240441307504437,2.974625176789008,2.9740972459270214,3.976897982790712,0.1147429,0.029317,6.5269069
63,21,11,4.378278717937771,3.0230383441310362,3.0224159682113125,4.029984092459696,0.0803143,0.0397598,9.6938519
63,22,12,4.563159648592103,3.1209291315651164,3.120301617840255,4.145977406320135,0.0803985,0.0374721,15.3904932
63,23,13,4.699853146455297,3.184600280426654,3.1839510594534737,4.178452017443462,0.134511,0.0354168,9.2362626
63,24,14,4.744952055986385,3.150367696272614,3.149673674889442,4.121929581896605,0.1113218,0.0333588,16.577082
63,25,15,4.894359860133857,3.218225166847155,3.2174628466514896,4.198887700307839,0.1184199,0.031144,7.7012944
63,26,16,4.988107461007939,3.2295845741228284,3.22878607885454,4.2067764450851435,0.0941002,0.0336222,8.0668537
63,27,17,5.062035660105277,3.2271352394111297,3.2264059025277874,4.186765346460298,0.1245618,0.036691,16.7065993
63,28,18,5.137572777206664,3.2233956860052047,3.222637004493137,4.129835791819524,0.1442202,0.0331165,11.7907205
63,29,19,5.187226943930472,3.204927340262479,3.204158429858577,4.058528337838204,0.1562353,0.0483235,30.0051187
63,30,20,5.2269881799504,3.1690920573355754,3.1682731478645607,3.9796918627221203,0.155164,0.0458199,33.5564875
63,31,21,5.26117525064295,3.135587744137446,3.1347785510506085,3.8925036988015265,0.1577974,0.0507271,35.8039519
63,32,22,5.27442660851807,3.087230346195369,3.0863944464470876,3.7527330810783255,0.1798636,0.0501523,34.7701577
63,33,23,5.394104370459672,3.138721912052766,3.1378736133022187,3.715415861534865,0.176581,0.0713214,39.4546184
63,34,24,5.405762708172865,3.083277530917208,3.082387891574271,3.5707984672915885,0.2081695,0.0468976,28.7075214
63,35,25,5.4399726057457585,3.0492257350994194,3.0483256093100977,3.455012367047999,0.1670604,0.0577256,33.9047672
63,36,26,5.466095863180939,3.0058455928579377,3.0048974785770284,3.340098742851957,0.1759076,0.0582703,38.9043334
63,37,27,5.493984799982712,2.9626387287799005,2.9616529108754435,3.231931021891313,0.1647825,0.0719663,32.9818278
63,38,28,5.502460140526196,2.8979918310175066,2.897014609584126,3.117952618478448,0.2048763,0.0494304,39.4526379
63,39,29,5.496622683058774,2.821088939404035,2.8200849381681934,2.987963492550108,0.1812911,0.049299,47.4071875
63,40,30,5.513566277909099,2.7672504738508934,2.766257236901808,2.889953658173532,0.1867325,0.0612136,45.1385761
63,41,31,5.531034825607939,2.7140425211876718,2.7130255442368494,2.7688020140579894,0.1880495,0.0504614,43.9724824
63,42,32,5.546266536258422,2.658621623070232,2.657569141393715,2.6264168217219606,0.1624102,0.0570379,51.5490465
63,43,33,5.592442722285384,2.633529117387738,2.6323982761179394,2.513197664130857,0.1443606,0.0493504,54.2201553
63,44,34,5.618588963654361,2.587548280449539,2.586403835302491,2.3787697917301074,0.1788812,0.050266,50.9735525
63,45,35,5.70763578770061,2.6038587713244823,2.6026905006973067,2.3129638344384205,0.1606936,0.0506372,50.7253957
63,46,36,5.781485551447531,2.604670613558227,2.6034331055728046,2.2173296217618343,0.1553437,0.0470041,50.2918759
63,47,37,5.837959654348452,2.58758589948134,2.5863171472099538,2.1031814576133883,0.1218131,0.0403793,46.3769468
63,48,38,5.878696532615621,2.5530913697530764,2.551723370070647,1.9468762033509819,0.1710425,0.0475082,54.9445593
63,49,39,5.9066163760635675,2.504271656291479,2.5029297484402804,1.7956564159925392,0.1243774,0.0332654,38.7240487
63,50,40,5.920061317688024,2.4419833162671267,2.440585727438844,1.6414007961423778,0.1165333,0.034577,30.694099
63,51,41,5.958988278109189,2.4053116091803304,2.4038651633423456,1.5226484335676531,0.0951136,0.0293962,30.8780473
63,52,42,5.980919476421931,2.3512297628628573,2.349708638012345,1.388424149476549,0.1373284,0.0484132,22.5549042
63,53,43,5.980250382287537,2.2697971222340527,2.2682497417746106,1.247870989710833,0.1325269,0.030584,3.4335281
63,54,44,6.003063876836734,2.202897100213576,2.2012780904282465,1.1292091026520836,0.1366093,0.028045,2.9534886
63,55,45,6.0342597118877705,2.144027821750882,2.1423689605499874,0.9980272894728586,0.119463,0.0543029,3.435302
63,56,46,6.0684096059364805,2.0904250770742294,2.0887173693089522,0.8899761017377585,0.1438098,0.0291042,3.3713031
63,57,47,6.050550083099594,1.9805902164369087,1.9788799853243404,0.7341507326372465,0.1460432,0.0388794,4.6344771
63,58,48,6.037705010755516,1.876325903301023,1.8745289074247893,0.5984040729109381,0.0819151,0.0335598,4.6102927
63,59,49,6.03163749953346,1.7813292602501036,1.779446341120135,0.44470158620276834,0.0936138,0.0426918,4.6122393
63,60,50,6.029591358494031,1.6937115776164546,1.6917757558545077,0.3169628668313038,0.0893059,0.0208932,2.3725284
63,61,51,6.032538314059025,1.578123337021907,1.5761463058455263,0.21762712729375266,0.0476844,0.0232078,2.7200107
