n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_runtime
90,25,20,2.9221101157391587,2.4387386090038774,2.438738608984181,8.621379138145343,0.1601112,0.0821417,119.6104098
90,26,21,2.9184855639905862,2.418014136951811,2.418014136933735,8.626844578508027,0.2055683,0.0824698,121.0365757
90,27,22,2.9670007165960754,2.449746635154014,2.4497466351284203,8.66445543282913,0.1594862,0.0825278,118.810677
90,28,23,3.028887986226067,2.494436116799534,2.494436116762131,8.72152402574929,0.1731595,0.0748129,116.1664723
90,29,24,3.070597475286064,2.5184662272534695,2.518466227236246,8.736001613318336,0.1521389,0.0722642,133.6745951
90,30,25,3.11241481012857,2.5421872909651313,2.542187290943474,8.768471365701231,0.1521894,0.1079384,146.5125172
90,31,26,3.1282577358395542,2.539981716829402,2.5399817168150776,8.780199193743499,0.1657618,0.0872313,149.7561393
90,32,27,3.179648648342379,2.574138076229133,2.574138076201109,8.839342662024194,0.1649187,0.0885762,133.1681231
90,33,28,3.232803204499561,2.6128840533811513,2.612884053355515,8.885896253712787,0.1993696,0.0818324,144.3418307
90,34,29,3.2773337220326653,2.6430330256336276,2.643033025614102,8.902653318962592,0.1829387,0.0837049,132.0498857
90,35,30,3.3239993397806984,2.675504970741315,2.6755049707073226,8.852897957998408,0.2039197,0.0756173,119.8625001
90,36,31,3.359266608286731,2.696388695315477,2.6963886952892153,8.800682829911267,0.2210508,0.088207,145.1363805
90,37,32,3.4030702440963694,2.72567187604065,2.7256718760008027,8.731197507907666,0.2598169,0.0945131,147.5016874
90,38,33,3.4365975549544316,2.7442281499542105,2.7442281499207013,8.647560456845099,0.3367759,0.1561488,207.6754956
90,39,34,3.4585655869154266,2.74955036655291,2.7495503665263072,8.529821547603717,0.2633943,0.1190345,163.4303517
90,40,35,3.465331178860538,2.738227444253397,2.738227444205478,8.408516609786659,0.2729145,0.1511167,149.9850751
90,41,36,3.462260039681098,2.7181166729605195,2.7181166729340305,8.281113954036755,0.2189695,0.0874431,162.1466597
90,42,37,3.4642847260677456,2.7031597058909256,2.703159705861083,8.173259619501039,0.345252,0.1158963,179.0222256
90,43,38,3.47781622296867,2.6989062363406617,2.69890623627893,8.0707393888338,0.1850838,0.094924,156.7013836
90,44,39,3.516684809711876,2.7206736069646524,2.7206736069434783,7.994312204897312,0.2245688,0.1176884,185.5154821
90,45,40,3.5436226697544555,2.731769815953214,2.731769815939458,7.887971152803885,0.2069331,0.0912146,178.2866627
90,46,41,3.5606541263139206,2.7329210369644557,2.732921036954508,7.757556190897134,0.2094669,0.095772,189.5367106
90,47,42,3.5938693695628103,2.7510360522702797,2.7510360522570636,7.611380929564177,0.1879345,0.0857778,169.070113
90,48,43,3.6214257629476663,2.764559407593083,2.7645512031730846,7.4646842111722265,0.1541879,0.0786951,167.2320902
90,49,44,3.640858899357596,2.7705831794384324,2.770583179430872,7.314107531999582,0.175457,0.0916093,188.2945584
90,50,45,3.6634675853561305,2.780105162795792,2.7801051627845084,7.1717706646644785,0.2008595,0.0997036,214.1328009
90,51,46,3.6751584839514635,2.7788480995613156,2.77884809954773,7.006988076513011,0.2614386,0.1101968,173.1638663
90,52,47,3.681439813103424,2.772350026679163,2.772350026643778,6.836662483387073,0.1747704,0.0772,186.6046711
90,53,48,3.685577017388681,2.763599694231317,2.7635996942207157,6.666318641850779,0.2086978,0.1140045,185.9572231
90,54,49,3.6822913646827544,2.747608840871095,2.747608840852621,6.4958115639075515,0.1555191,0.0810326,182.1353362
90,55,50,3.6685219002664553,2.721024351895892,2.721024351885376,6.32208101104419,0.1630632,0.0724471,177.4981845
90,56,51,3.6681340692487083,2.707873951492161,2.7078498296301063,6.155737440672283,0.1406259,0.0785865,164.1321905
90,57,52,3.6610462154310994,2.6876159947306064,2.6876159947266274,5.988331298087303,0.1640117,0.0845797,182.2292743
90,58,53,3.679015583469095,2.691738918889996,2.691738918883857,5.85921627166897,0.1999011,0.0951765,206.4469641
90,59,54,3.686104621680556,2.6836799970636775,2.683679997046397,5.696690698858106,0.1474641,0.0726792,191.717558
90,60,55,3.712291493095165,2.694090112586082,2.694090112583808,5.547026404948497,0.1688129,0.1023207,215.0651417
90,61,56,3.729627705741109,2.6961143956943374,2.696101937301421,5.395503797869765,0.1318953,0.0833928,196.9075654
90,62,57,3.729454336535923,2.681683817813166,2.6816838178098124,5.237542608369097,0.1515568,0.0744413,181.2059123
90,63,58,3.732638002808301,2.6715131895869604,2.671503516198925,5.090685384247195,0.1248357,0.0709934,160.8842797
90,64,59,3.7325784543204463,2.658562211923652,2.6585622119205823,4.942362570156206,0.1624534,0.081044,188.5405989
90,65,60,3.7334405957030867,2.6472847815583123,2.647281542663336,4.758159664511481,0.1883987,0.0839058,132.7590912
90,66,61,3.7387338746168552,2.6415738926782524,2.6415589255813643,4.585790780228422,0.1484374,0.0641136,129.6552734
90,67,62,3.7474343266493975,2.638957730659456,2.6389577306570686,4.430711051549906,0.123766,0.0625136,151.6455849
90,68,63,3.762744989060195,2.6432945831920165,2.6432940914763776,4.288057094835551,0.1270314,0.0646464,129.2405698
90,69,64,3.7598537289305796,2.630894401907426,2.6308686030010335,4.1003335948727795,0.1421961,0.0571967,153.0392994
90,70,65,3.6993847784840455,2.5618806069306856,2.561876730908409,3.8679031317975046,0.1499823,0.0678099,132.2855766
90,71,66,3.672056301229759,2.5260602019386056,2.5260602019321254,3.6657117936557597,0.118968,0.0554937,156.0268617
90,72,67,3.6527291484084117,2.4977002768478087,2.4977002768450802,3.4527542896846057,0.2034972,0.0622746,137.4085592
90,73,68,3.629492789331948,2.463685287984788,2.463683975429717,3.2287837549845904,0.1418814,0.055617,143.5124739
90,74,69,3.6140924249275486,2.4348084197541766,2.434808416245346,3.0104982329904146,0.1394233,0.0560021,120.8948235
90,75,70,3.611527263608366,2.415355224489076,2.4153528411120533,2.821554590859364,0.125803,0.0538035,128.765807
90,76,71,3.5913683237899363,2.3776860939389053,2.377640192000513,2.6263864506344134,0.1516203,0.0626173,112.1589469
90,77,72,3.5425030630708534,2.311823470105196,2.311816787609473,2.4222536229287357,0.1381535,0.0615186,134.8925166
90,78,73,3.515926891898232,2.2699657421537154,2.2699613035881043,2.259027261569315,0.137735,0.0555811,107.5495381
90,79,74,3.483426944608482,2.2234588862622786,2.223445369764306,2.1009734771433273,0.1455391,0.0604514,87.0371317
90,80,75,3.473861706893615,2.1994343385455863,2.1994295833533783,1.9080619581359883,0.2162207,0.0572671,90.1070824
90,81,76,3.4497762508760843,2.15790382711117,2.1579038271029845,1.6992959774670453,0.1299079,0.0513483,73.2945757
90,82,77,3.398007951965269,2.085585512735747,2.085585512734781,1.4853584462813387,0.1343686,0.0670871,90.7071886
90,83,78,3.3339635455797634,1.999736495487923,1.9997364954866725,1.2678438033302086,0.1385174,0.0511089,73.0768794
90,84,79,3.2870192390957413,1.9330142335179517,1.9330142335164169,1.0726470943274649,0.1151181,0.049323,72.3758184
90,85,80,3.2584921793442163,1.8857792137109186,1.8857792136973899,0.9040177392806186,0.1094603,0.0672486,43.4968493
90,86,81,3.207263941725273,1.8148869198157058,1.8148869198091688,0.702848100550284,0.1280195,0.0471246,5.8041988
90,87,82,3.1445292581316835,1.7160272739257039,1.7160272739139373,0.5162243957053647,0.0699593,0.0364102,4.2342333
90,88,83,3.028409243974693,1.5549186338270715,1.554918622783589,0.3362967175803533,0.0458908,0.0363097,3.4469474
