n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_bfgs_gap,ddgfact_plus_upsilon_one_step_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_bfgs_runtime,ddgfact_plus_upsilon_one_step_runtime,local_search_runtime,spectral_runtime,z_ls,z_ddgfact,z_ddgfact_plus,z_ddgfact_plus_upsilon_bfgs,z_ddgfact_plus_upsilon_one_step,z_spec,psi_ddgfact_plus,psi_upsilon_bfgs,lambda_min_upsilon_bfgs,feasibility_slack_upsilon_bfgs,psi_upsilon_one_step,lambda_min_upsilon_one_step,feasibility_slack_upsilon_one_step,gamma_min_upsilon_bfgs,gamma_max_upsilon_bfgs,theta_norm_upsilon_bfgs,theta_norm_inf_upsilon_bfgs,gamma_min_upsilon_one_step,gamma_max_upsilon_one_step,theta_norm_upsilon_one_step,theta_norm_inf_upsilon_one_step,one_step_cache_size,one_step_num_evals,one_step_subproblem_status,one_step_subproblem_primal_status,one_step_subproblem_acceptable_status,one_step_subproblem_residual_norm_inf,relax_knitro_opttol,relax_knitro_feastol,prox_knitro_opttol,prox_knitro_feastol,prox_knitro_xtol,prox_knitro_ftol
63,2,1,0.2855203538847346,0.21672423402435204,0.09322604656007405,0.1866194700834436,1.4546796845492647,0.5884186,0.3961401,8.3791131,2.0468871,0.4313876,0.0170258,-1.0247114808285755,-0.7391911269438409,-0.8079872468042235,-0.9314854342685015,-0.838092010745132,0.42996820372068917,0.031745640422217065,0.05008748497658786,0.050087584976587864,1.0000000000287557e-7,0.036257845383676976,0.03625794538367698,1.0000000000287557e-7,0.5759576942265678,1.702587607914914,2.2257498898163393,0.551721068506967,0.8006750534690208,1.310809821377155,0.6092635839240329,0.2706451304732527,113,113,SLOW_PROGRESS,FEASIBLE_POINT,true,0.5033496987228936,1.0e-7,1.0e-7,0.01,1.0e-6,0.0001,1.0e-5
63,3,2,0.506849191718401,0.3776963044372206,0.21279700374355537,0.2128090212054552,2.6285042839927746,0.2270662,0.2119221,23.0514008,5.5860096,0.1910525,0.0001758,-2.6677761967011175,-2.1609270049827165,-2.290079892263897,-2.454979192957562,-2.4549671754956623,-0.03927191270834318,0.031745640422217065,0.04875384420622336,0.048753944206223365,1.0000000000287557e-7,0.04952605330991496,0.049526153309914965,1.0000000000287557e-7,0.682658776324981,1.6598220521011127,1.8584293335106201,0.5067103990929359,0.6851619090914102,1.7340918485455177,1.8438807082349575,0.5504838461282653,140,140,SLOW_PROGRESS,FEASIBLE_POINT,true,0.3474987506406933,1.0e-7,1.0e-7,0.01,1.0e-6,0.0001,1.0e-5
63,4,3,0.5650200573699395,0.4074009607190554,0.2266137239345669,0.22665707370551402,3.765417298825742,0.0235362,0.0226152,15.7502543,6.2122433,0.1325563,0.0001447,-4.419893593283278,-3.854873535913338,-4.012492632564222,-4.193279869348711,-4.193236519577764,-0.6544762944575357,0.031745640422217065,0.04856003870101362,0.048560138701013625,1.0000000000287557e-7,0.04870243543950128,0.04870253543950128,1.0000000000287557e-7,0.7026192832257958,1.6973519924201013,1.819586020042048,0.5290693851442189,0.6846731046592609,1.7312872022549948,1.8418643402033665,0.5488651793897785,152,152,SLOW_PROGRESS,FEASIBLE_POINT,true,0.37201351675549654,1.0e-7,1.0e-7,0.01,1.0e-6,0.0001,1.0e-5
63,5,4,0.6138181223720123,0.4417914695274616,0.25211971142638845,0.2523065132298452,4.3129182419840815,0.0246998,0.0491397,16.2164623,5.6047881,0.1473394,0.0001654,-6.209931237792533,-5.596113115420521,-5.768139768265072,-5.957811526366145,-5.957624724562688,-1.8970129958084518,0.031745640422217065,0.04839227202720059,0.04839237202720059,1.0000000000287557e-7,0.04911930322450782,0.04911940322450782,1.0000000000287557e-7,0.7164623412285287,1.578289410494475,1.7540122647041383,0.45634160896252385,0.635209508740119,1.7366773835907943,1.8703094249043726,0.5519737380517115,139,139,SLOW_PROGRESS,FEASIBLE_POINT,true,0.44653741702316535,1.0e-7,1.0e-7,0.01,1.0e-6,0.0001,1.0e-5
63,6,5,0.6601807515487481,0.47119026212415704,0.28559848745627736,0.2856632482491017,4.807601544662485,0.0220172,0.0163153,19.0330572,4.5608152,0.1780991,0.0001481,-8.028993058919603,-7.368812307370855,-7.557802796795446,-7.743394571463326,-7.7433298106705015,-3.2213915142571183,0.031745640422217065,0.047506222623886527,0.04750632262388653,1.0000000000287557e-7,0.04885623661099221,0.048856336610992215,1.0000000000287557e-7,0.696144654103118,1.6279419604174457,1.7942710900474637,0.4873166160956071,0.7035050605991107,1.6817766604889777,1.705112193255406,0.5198507706232409,117,117,SLOW_PROGRESS,FEASIBLE_POINT,true,0.47987835193616546,1.0e-7,1.0e-7,0.01,1.0e-6,0.0001,1.0e-5
