n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_bfgs_gap,ddgfact_plus_upsilon_one_step_gap,bfgs_minus_one_step_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_bfgs_runtime,ddgfact_plus_upsilon_one_step_runtime,local_search_runtime,spectral_runtime,z_ls,z_ddgfact,z_ddgfact_plus,z_ddgfact_plus_upsilon_bfgs,z_ddgfact_plus_upsilon_one_step,z_spec,psi_ddgfact_plus,psi_upsilon_bfgs,lambda_min_upsilon_bfgs,feasibility_slack_upsilon_bfgs,psi_upsilon_one_step,lambda_min_upsilon_one_step,feasibility_slack_upsilon_one_step,gamma_min_upsilon_bfgs,gamma_max_upsilon_bfgs,theta_norm_upsilon_bfgs,theta_norm_inf_upsilon_bfgs,gamma_min_upsilon_one_step,gamma_max_upsilon_one_step,theta_norm_upsilon_one_step,theta_norm_inf_upsilon_one_step,one_step_cache_size,one_step_num_evals,one_step_subproblem_status,one_step_subproblem_primal_status,one_step_subproblem_acceptable_status,one_step_subproblem_residual_norm_inf
63,2,1,0.2855203538847346,0.21672423402435204,0.09452056377769213,0.09206489015303254,0.0024556736246595934,1.4546796845492647,0.572771,0.4446405,7.3121692,5.3677141,0.4511646,0.0189053,-1.0247114808285755,-0.7391911269438409,-0.8079872468042235,-0.9301909170508834,-0.932646590675543,0.42996820372068917,0.031745640422217065,0.05035450293266127,0.05035460293266127,1.0000000000287557e-7,0.05052712716793112,0.05052722716793112,1.0000000000287557e-7,0.5794456492126857,1.7624176464971208,2.215034551463533,0.566686529220917,0.601498004963887,1.7995115845654868,2.0913364984713896,0.5875152861741799,369,369,SLOW_PROGRESS,FEASIBLE_POINT,true,0.5463430641308745
63,3,2,0.506849191718401,0.3776963044372206,0.2127994312324577,0.21282134765399796,-2.1916421540257858e-5,2.6285042839927746,0.2276905,0.6077117,16.6681308,5.4947425,0.13614,0.0001657,-2.6677761967011175,-2.1609270049827165,-2.290079892263897,-2.45497676546866,-2.4549548490471196,-0.03927191270834318,0.031745640422217065,0.04885755710870281,0.04885765710870281,1.0000000000287557e-7,0.04902385383709547,0.04902395383709547,1.0000000000287557e-7,0.6701625364640138,1.6647700834807295,1.8936796938554485,0.5096870258978197,0.671367217339374,1.639466903999233,1.9157314521096496,0.49437113045607595,123,123,SLOW_PROGRESS,FEASIBLE_POINT,true,0.38045558220663794
63,4,3,0.5650200573699395,0.4074009607190554,0.22661844232105732,0.22668041369651082,-6.197137545349563e-5,3.765417298825742,0.028737,0.0225813,14.7549138,5.6740809,0.1350535,0.0001468,-4.419893593283278,-3.854873535913338,-4.012492632564222,-4.19327515096222,-4.193213179586767,-0.6544762944575357,0.031745640422217065,0.04882191615174461,0.04882201615174461,1.0000000000287557e-7,0.048314489484112225,0.04831458948411223,1.0000000000287557e-7,0.6541793886891932,1.6143078321054856,1.815785852750982,0.4789062778734027,0.6829905905106446,1.6971387026175158,1.8017024106232646,0.5289437169235471,136,136,SLOW_PROGRESS,FEASIBLE_POINT,true,0.4841474421148542
63,5,4,0.6138181223720123,0.4417914695274616,0.2521788882248224,0.2522916313078225,-0.00011274308300013303,4.3129182419840815,0.0366557,0.0210522,19.5500346,8.9454456,0.1500251,0.0001644,-6.209931237792533,-5.596113115420521,-5.768139768265072,-5.957752349567711,-5.957639606484711,-1.8970129958084518,0.031745640422217065,0.04869221016902078,0.048692310169020786,1.0000000000287557e-7,0.04857186688979783,0.048571966889797834,1.0000000000287557e-7,0.7014414505378805,1.6373106275622498,1.838878751977176,0.49305503454937727,0.6841288621426933,1.6474610850074416,1.7943324123659916,0.49923536648274125,171,171,SLOW_PROGRESS,FEASIBLE_POINT,true,0.25459888990385043
63,6,5,0.6601807515487481,0.47119026212415704,0.2855984655985031,0.2856034815078612,-5.015909358085935e-6,4.807601544662485,0.0234592,0.0179867,20.3570947,6.7253655,0.1620444,0.0001527,-8.028993058919603,-7.368812307370855,-7.557802796795446,-7.7433945933211,-7.743389577411742,-3.2213915142571183,0.031745640422217065,0.048101951794658836,0.04810205179465884,1.0000000000287557e-7,0.04783821325146591,0.04783831325146591,1.0000000000287557e-7,0.7039742058054693,1.6019181278859964,1.7214950344389814,0.47120174115168517,0.7533093427419608,1.578957040339045,1.6374432242429016,0.45676452802501566,156,156,SLOW_PROGRESS,FEASIBLE_POINT,true,0.4760851751310101
