n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_runtime
90,11,1,0.7364473978232509,0.699184789374816,0.699184775151374,0.4261004924507281,8.5512995,0.693842,6.5677525
90,12,2,1.0190202655146798,0.9492824190837208,0.9492823992108512,0.8613145699208875,0.1215861,0.0527312,4.2284133
90,13,3,1.4469723830195917,1.342455798286597,1.3424557980926544,1.833373728356019,0.1001598,0.0582993,5.6111139
90,14,4,1.7400565201246536,1.5994257954175168,1.5994257920679544,2.68696974668444,0.1192803,0.0540449,5.0531389
90,15,5,1.9899685120839052,1.8118356411993872,1.8118356401925197,3.4435765254936683,0.1026292,0.0512121,6.3414157
90,16,6,2.2748029657800117,2.056855990990897,2.0568559892933465,4.228968938111123,0.1342114,0.0550173,9.2701472
90,17,7,2.5827382987284366,2.327134821057534,2.327134821010141,4.7767984055239054,0.2449968,0.0643418,11.183002
90,18,8,2.870344687584179,2.5837456470558067,2.58374564702941,5.121388850560017,0.2926286,0.0862533,23.0763008
90,19,9,3.154802463255457,2.82843887911946,2.8284388790851978,5.452635158810942,0.2013947,0.0751615,26.7668672
90,20,10,3.5129743007866665,3.1463541811356066,3.146354181102538,5.817887308366707,0.157723,0.0715251,32.8215154
90,21,11,3.7402761922487855,3.3348958261143196,3.3348958260690864,6.114812613902217,0.2019567,0.065989,49.3419897
90,22,12,3.974568362866279,3.5330495353639293,3.533049535330207,6.410718609151175,0.1327435,0.0774266,54.3928145
90,23,13,4.202056803222831,3.7168764019382365,3.7168764019149023,6.719583658193088,0.1272396,0.0637389,51.4386683
90,24,14,4.366015428381786,3.8380432063029275,3.8380432062694183,6.960697973105894,0.1326502,0.0559619,49.228417
90,25,15,4.390375865597548,3.82266808906445,3.822668089042395,6.964407125959795,0.1436755,0.0658477,58.984539
90,26,16,4.504333501989208,3.899712724953318,3.899712724906138,7.07826685689345,0.1709386,0.0798018,66.0835043
90,27,17,4.58938166100107,3.950714249240164,3.9507142492236795,7.127031568016449,0.1503178,0.071203,77.0733157
90,28,18,4.704299569094658,4.0315655467037885,4.031565546644785,7.228865515027692,0.1471616,0.0949962,98.6337117
90,29,19,4.725311613315938,4.024967270147869,4.02496727012803,7.195424028478044,0.2623627,0.1005093,103.7201897
90,30,20,4.768155659723689,4.040667153124403,4.0406671530885205,7.1882652554673,0.2308497,0.0721181,85.2303891
90,31,21,4.838377852811149,4.079494409184676,4.079494409157647,7.207286193499712,0.2060267,0.0689306,90.4203807
90,32,22,4.920767756190031,4.128122689483149,4.128122689467148,7.2279391632474415,0.2017329,0.0724954,132.8493949
90,33,23,4.989870975955313,4.162470004212906,4.16247000418349,7.249111326390931,0.1937178,0.0705378,114.4212349
90,34,24,5.028437175491547,4.168692628342001,4.168692628324948,7.225890864531209,0.224771,0.0871379,134.0733584
90,35,25,5.076247674054116,4.1858847288929155,4.185884728853523,7.234912762122917,0.2553257,0.1124246,108.0424355
90,36,26,5.146261317004843,4.22816265611263,4.2281626560941845,7.274799727826547,0.3439052,0.1281822,160.3819577
90,37,27,5.253717860454799,4.309311214668327,4.3093112146459305,7.359885415313812,0.246473,0.0815162,125.8023839
90,38,28,5.281371419070354,4.31167946888894,4.311679468855544,7.3480260647698685,0.2766665,0.1464583,129.6615618
90,39,29,5.348113036388526,4.353449734813211,4.353449734767963,7.358559444184294,0.3420423,0.1249661,159.964807
90,40,30,5.404635326152629,4.385781822617901,4.3857818225627625,7.293738801925684,0.3118288,0.0939653,141.8053128
90,41,31,5.4660539695684065,4.422986364419643,4.422986364368427,7.243613214766725,0.3520836,0.139018,149.5242827
90,42,32,5.5212370016080285,4.453572848262752,4.453572848221285,7.161803962681489,0.3533032,0.1323115,216.7900633
90,43,33,5.572995388971094,4.480434011959346,4.480434011915634,7.072189798391236,0.2731389,0.0875199,164.3798882
90,44,34,5.605840342283329,4.488607144110915,4.488607144069135,6.942534220000994,0.2869357,0.079301,164.302606
90,45,35,5.650492379352443,4.506491584794759,4.506491584743969,6.835731872375732,0.2450364,0.0804798,180.7840292
90,46,36,5.706081780068843,4.532388413064325,4.532388413013052,6.742535069393796,0.2806403,0.1030608,199.5617691
90,47,37,5.776585341826944,4.573453729419327,4.573453729384028,6.681504815159826,0.3240954,0.1162757,195.6763735
90,48,38,5.853975975220351,4.625208825202776,4.625208825013971,6.62296165432079,0.3201219,0.1167827,168.9669663
90,49,39,5.918606653791414,4.664952973485896,4.66495297346512,6.550226460184632,0.2530891,0.0842264,169.4384462
90,50,40,5.9541306881666,4.675959659870529,4.67595965985663,6.431634390032627,0.2200998,0.0910348,188.1192097
90,51,41,6.006981585291271,4.7045959354217075,4.704590155277401,6.318763697228377,0.2438235,0.1210592,174.2973451
90,52,42,6.087015380376982,4.760514451044514,4.76051445101578,6.20263229239859,0.2230232,0.1635195,194.9098919
90,53,43,6.095936344932511,4.744942008611702,4.74494200842642,6.021432461478895,0.2496537,0.0919311,206.1547472
90,54,44,6.143016840818063,4.767443699551308,4.767443699538518,5.883192528291772,0.2297286,0.0874039,207.1139367
90,55,45,6.232371756246351,4.832003399029418,4.832002831884665,5.7937863926842965,0.1956143,0.1727722,175.3997692
90,56,46,6.265303448134546,4.83968405372039,4.839684053710101,5.6383136172829325,0.2239913,0.1024123,169.0472514
90,57,47,6.260146491362377,4.808979861685771,4.8089798616698545,5.4461551867070455,0.187077,0.0806294,190.0519188
90,58,48,6.2821907426141195,4.804665776982404,4.804657807003508,5.285535015056524,0.1835592,0.0781143,200.402858
90,59,49,6.296750439963802,4.792011863027227,4.792006964251669,5.126868273790166,0.1868949,0.1190715,190.511034
90,60,50,6.299067722816801,4.768093260543253,4.768076623692707,4.965302724561639,0.2473008,0.1025121,206.6724124
90,61,51,6.294575009368202,4.738331904046049,4.738327952814757,4.791529389540415,0.1943234,0.0841838,205.9291286
90,62,52,6.310053041574122,4.728977926545099,4.728977926542598,4.644190616528192,0.1692472,0.0806768,214.2660598
