n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_bfgs_gap,ddgfact_plus_upsilon_one_step_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_bfgs_runtime,ddgfact_plus_upsilon_one_step_runtime,local_search_runtime,spectral_runtime,z_ls,z_ddgfact,z_ddgfact_plus,z_ddgfact_plus_upsilon_bfgs,z_ddgfact_plus_upsilon_one_step,z_spec,psi_ddgfact_plus,psi_upsilon_bfgs,lambda_min_upsilon_bfgs,feasibility_slack_upsilon_bfgs,psi_upsilon_one_step,lambda_min_upsilon_one_step,feasibility_slack_upsilon_one_step,gamma_min_upsilon_bfgs,gamma_max_upsilon_bfgs,theta_norm_upsilon_bfgs,theta_norm_inf_upsilon_bfgs,gamma_min_upsilon_one_step,gamma_max_upsilon_one_step,theta_norm_upsilon_one_step,theta_norm_inf_upsilon_one_step,one_step_cache_size,one_step_num_evals,one_step_subproblem_status,one_step_subproblem_primal_status,one_step_subproblem_acceptable_status,one_step_subproblem_residual_norm_inf,relax_knitro_opttol,relax_knitro_feastol,prox_knitro_opttol,prox_knitro_feastol,prox_knitro_xtol,prox_knitro_ftol
63,2,1,0.2855203538847346,0.21672423402435204,0.09378106005048403,0.09195945496631486,1.4546796845492647,0.4327886,0.4152367,8.6477484,3.516682,0.4077561,0.0162872,-1.0247114808285755,-0.7391911269438409,-0.8079872468042235,-0.9309304207780915,-0.9327520258622607,0.42996820372068917,0.031745640422217065,0.05114183246949893,0.051141932469498934,1.0000000000287557e-7,0.05023583030681182,0.050235930306811824,1.0000000000287557e-7,0.6080370941254211,1.7953634051406424,2.2808284495549427,0.5852074555665225,0.5981782466661877,1.6899743109858496,2.100769129985285,0.5247133282193628,248,248,SLOW_PROGRESS,FEASIBLE_POINT,true,0.39785272296825847,1.0e-6,1.0e-6,0.01,1.0e-6,0.0001,1.0e-5
63,3,2,0.506849191718401,0.3776963044372206,0.21280515862922966,0.21299691843624435,2.6285042839927746,0.2479043,0.2213977,16.1587779,4.9311694,0.1694686,0.0001635,-2.6677761967011175,-2.1609270049827165,-2.290079892263897,-2.454971038071888,-2.454779278264873,-0.03927191270834318,0.031745640422217065,0.04924531112073924,0.04924541112073924,1.0000000000287557e-7,0.048989468771619846,0.04898956877161985,1.0000000000287557e-7,0.6489865083800936,1.6477745468263079,1.9007479580177655,0.499425618018494,0.689679643085568,1.6662959488502451,1.8658791763811835,0.5106031683347629,155,155,SLOW_PROGRESS,FEASIBLE_POINT,true,0.3836514640323009,1.0e-6,1.0e-6,0.01,1.0e-6,0.0001,1.0e-5
63,4,3,0.5650200573699395,0.4074009607190554,0.22654249808109395,0.22681914970435813,3.765417298825742,0.0246298,0.0192865,17.6558687,5.4942751,0.1687863,0.0002701,-4.419893593283278,-3.854873535913338,-4.012492632564222,-4.193351095202184,-4.19307444357892,-0.6544762944575357,0.031745640422217065,0.04857190515308758,0.048572005153087586,1.0000000000287557e-7,0.04821085438944165,0.04821095438944165,1.0000000000287557e-7,0.7359438380261341,1.6040283500695656,1.7467601953449985,0.47251818389508987,0.6823120566329999,1.726686704993479,1.8307948854639216,0.5462043727445207,148,148,SLOW_PROGRESS,FEASIBLE_POINT,true,0.3889166870956051,1.0e-6,1.0e-6,0.01,1.0e-6,0.0001,1.0e-5
63,5,4,0.6138181223720123,0.4417914695274616,0.2520959263576241,0.2522129897600278,4.3129182419840815,0.0241986,0.0189523,21.7623961,7.3302039,0.1665579,0.0001605,-6.209931237792533,-5.596113115420521,-5.768139768265072,-5.957835311434909,-5.9577182480325055,-1.8970129958084518,0.031745640422217065,0.04848576846618687,0.048485868466186875,1.0000000000287557e-7,0.04863822904026347,0.048638329040263474,1.0000000000287557e-7,0.7147043306879158,1.584437093871857,1.754478715953564,0.4602291984278589,0.6703460259038593,1.6760889783148565,1.7269321853490358,0.5164630903373523,162,162,SLOW_PROGRESS,FEASIBLE_POINT,true,0.457449917509073,1.0e-6,1.0e-6,0.01,1.0e-6,0.0001,1.0e-5
63,6,5,0.6601807515487481,0.47119026212415704,0.4712192458763349,0.2854018251209105,4.807601544662485,0.0196088,0.0178162,8.3607333,9.1567823,0.1897182,0.0001513,-8.028993058919603,-7.368812307370855,-7.557802796795446,-7.557773813043268,-7.743591233798693,-3.2213915142571183,0.031745640422217065,0.03174942139183806,0.031749521391838065,1.0000000000287557e-7,0.04852571991278775,0.04852581991278775,1.0000000000287557e-7,0.9996092419915363,1.0002224505513624,0.0009191964031697325,0.00039083437426858586,0.7110384499405299,1.6411944698556797,1.7030298928412557,0.49542431200653897,197,197,SLOW_PROGRESS,FEASIBLE_POINT,true,0.2259406498497476,1.0e-6,1.0e-6,0.01,1.0e-6,0.0001,1.0e-5
