n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_bfgs_gap,ddgfact_plus_upsilon_one_step_gap,bfgs_minus_one_step_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_bfgs_runtime,ddgfact_plus_upsilon_one_step_runtime,local_search_runtime,spectral_runtime,z_ls,z_ddgfact,z_ddgfact_plus,z_ddgfact_plus_upsilon_bfgs,z_ddgfact_plus_upsilon_one_step,z_spec,psi_ddgfact_plus,psi_upsilon_bfgs,lambda_min_upsilon_bfgs,feasibility_slack_upsilon_bfgs,psi_upsilon_one_step,lambda_min_upsilon_one_step,feasibility_slack_upsilon_one_step,gamma_min_upsilon_bfgs,gamma_max_upsilon_bfgs,theta_norm_upsilon_bfgs,theta_norm_inf_upsilon_bfgs,gamma_min_upsilon_one_step,gamma_max_upsilon_one_step,theta_norm_upsilon_one_step,theta_norm_inf_upsilon_one_step,one_step_cache_size,one_step_num_evals,one_step_subproblem_status,one_step_subproblem_primal_status,one_step_subproblem_acceptable_status,one_step_subproblem_residual_norm_inf
63,2,1,0.2855203538847346,0.21672423402435204,0.09278856777677413,0.0920227901139915,0.0007657776627826296,1.4546796845492647,8.4262469,0.4662936,8.9887762,14.3356959,1.0181225,0.0168092,-1.0247114808285755,-0.7391911269438409,-0.8079872468042235,-0.9319229130518014,-0.932688690714584,0.42996820372068917,0.031745640422217065,0.05141287862913502,0.05141297862913502,1.0000000000287557e-7,0.05079525672748571,0.05079535672748571,1.0000000000287557e-7,0.5871113377727722,1.733108609149609,2.1981050143906873,0.5499166799466367,0.5779455352647717,1.84643891981823,2.2623080262054422,0.6132588758671883,770,770,SLOW_PROGRESS,FEASIBLE_POINT,true,0.41434367959429097
63,3,2,0.506849191718401,0.3776963044372206,0.2127994312324577,0.21279802520863278,1.4060238249236079e-6,2.6285042839927746,0.3846896,0.211367,16.7248539,16.6010036,0.1318794,0.0001481,-2.6677761967011175,-2.1609270049827165,-2.290079892263897,-2.45497676546866,-2.4549781714924848,-0.03927191270834318,0.031745640422217065,0.04885755710870281,0.04885765710870281,1.0000000000287557e-7,0.04924523995550719,0.04924533995550719,1.0000000000287557e-7,0.6701625364640138,1.6647700834807295,1.8936796938554485,0.5096870258978197,0.6673044927519121,1.7225249690263091,1.906999131194247,0.5437912196068887,320,320,SLOW_PROGRESS,FEASIBLE_POINT,true,0.34796078489563975
63,4,3,0.5650200573699395,0.4074009607190554,0.22661844232105732,0.226579745756041,3.869656501631624e-5,3.765417298825742,0.024801,0.019368,14.6292419,127.6433882,0.1363459,0.0001485,-4.419893593283278,-3.854873535913338,-4.012492632564222,-4.19327515096222,-4.193313847527237,-0.6544762944575357,0.031745640422217065,0.04882191615174461,0.04882201615174461,1.0000000000287557e-7,0.047792906536892055,0.04779300653689206,1.0000000000287557e-7,0.6541793886891932,1.6143078321054856,1.815785852750982,0.4789062778734027,0.7317375445185766,1.647922214259375,1.6909868269736326,0.49951523028799144,1343,1343,SLOW_PROGRESS,FEASIBLE_POINT,true,0.17528722217997117
63,5,4,0.6138181223720123,0.4417914695274616,0.2521788882248224,0.25208955914152753,8.932908329484235e-5,4.3129182419840815,0.0281817,0.0218432,18.7818995,47.9770423,0.1445704,0.0001462,-6.209931237792533,-5.596113115420521,-5.768139768265072,-5.957752349567711,-5.957841678651006,-1.8970129958084518,0.031745640422217065,0.04869221016902078,0.048692310169020786,1.0000000000287557e-7,0.04863654065171621,0.04863664065171621,1.0000000000287557e-7,0.7014414505378805,1.6373106275622498,1.838878751977176,0.49305503454937727,0.6549805380369829,1.690787027443869,1.811622559545801,0.5251941172442707,506,506,SLOW_PROGRESS,FEASIBLE_POINT,true,0.2898031051938115
63,6,5,0.6601807515487481,0.47119026212415704,0.2855984655985031,0.28552987719548195,6.858840302115254e-5,4.807601544662485,0.0216087,0.0183179,20.3748251,25.9402688,0.1782116,0.0001478,-8.028993058919603,-7.368812307370855,-7.557802796795446,-7.7433945933211,-7.743463181724121,-3.2213915142571183,0.031745640422217065,0.048101951794658836,0.04810205179465884,1.0000000000287557e-7,0.04864646250654991,0.04864656250654991,1.0000000000287557e-7,0.7039742058054693,1.6019181278859964,1.7214950344389814,0.47120174115168517,0.6552259631963518,1.585939134217973,1.7495518706592494,0.46117674556448474,335,335,SLOW_PROGRESS,FEASIBLE_POINT,true,0.2674896231040988
