data_n,n,s,t,relaxation,solver_used,fixing_rule,calibration_method,root_calibration_param_set,node_calibration_param_set,upsilon_fixing,recalibrate_k,warm_start,bnb_gap,bnb_root_gap,bnb_runtime,bnb_reported_wall_time,bnb_knitro_time,bnb_relaxation_solve_time,bnb_upsilon_calibration_time,bnb_factorization_time,bnb_bound_computation_time,bnb_open_list_time,bnb_node_setup_time,bnb_dual_solution_time,bnb_variable_fixing_direct_time,bnb_variable_fixing_time,bnb_variable_fixing_calls,n_fixed_zero_bnb,n_fixed_one_bnb,n_fixed_total_bnb,bnb_nodes,bnb_n_int_sols,bnb_tree_exhausted,bnb_time_limit_hit,bnb_int_gap_max,bnb_int_gap_avg,bnb_int_gap_opt,z_bnb,z_bnb_ub,z_bnb_root_ub
63,32,16,12,DDGFactplus,general,dual,none,none,none,simple,,true,0.45842183331101793,1.0408410133611525,7205.8191908,7200.008999824524,6785.560912500169,6793.0965912000975,0.0,100.4259615999983,7110.121452800086,0.4766035000002737,22.612710300105316,176.26442849999225,10.865151999997071,10.865151999997071,996098,2434026,719063,3153089,1075195,710020,false,true,1.4968786002372596,1.0636669357227315,0.7787331280160785,-22.96812911013585,-22.50970727682483,-21.927288096774696
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_lmo_lmo,root,node,simple,1,true,0.34842412293902925,0.7890642599033235,7204.8393236,7200.12299990654,330.6912423999994,330.6912423999994,5743.996163800012,10.88668360000018,6789.161872800101,0.05159350000000226,2.118454500000411,701.3932374999863,404.9701024999992,404.9701024999992,87992,45910,116662,162572,95045,8705,false,true,4.638695463365753,0.7575984671174868,0.4300470567910537,-22.96812911013585,-22.61970498719682,-22.179064850232525
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_lmo_lmo,root,node,simple,2,true,0.320457253045916,0.7890642599033235,7200.3195384,7200.105999946594,1053.8645722999966,1053.8645722999966,4575.462218300089,16.87874469999961,6607.350385699978,0.0794833000000088,3.9078299000005683,955.2188059000118,576.5383529000037,576.5383529000037,125997,84686,136258,220944,138809,47434,false,true,5.6264255366008555,0.7953951039169088,0.5652136364491973,-22.96812911013585,-22.647671857089932,-22.179064850232525
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_lmo_lmo,root,node,simple,4,true,0.29520790146219866,0.7890642599033235,7200.3157338,7200.080999851227,1785.8413236000065,1785.8413236000065,3416.1301316000095,21.961299500000496,6440.322559300062,0.10433230000002432,4.468232800000926,1206.562416499982,738.7590754999965,738.7590754999965,161626,127756,164398,292154,183051,86659,false,true,7.992277177613143,0.81082901745766,0.45025875089641687,-22.96812911013585,-22.67292120867365,-22.179064850232525
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_lmo_lmo,root,node,simple,6,true,0.2970105387924491,0.7890642599033235,7200.3423038,7200.082000017166,2224.1086881000224,2224.1086881000224,2726.241005200027,27.66010400000048,6338.56309760019,0.11919340000003302,5.024383300001002,1347.6280827000146,837.3683571999976,837.3683571999976,183717,144310,196917,341227,210461,107950,false,true,8.227226224331844,0.8299969886576849,0.48795281618819786,-22.96812911013585,-22.6711185713434,-22.179064850232525
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_lmo_lmo,root,node,simple,8,true,0.2968085767603732,0.7890642599033235,7200.2553755,7200.0,2569.1451965999977,2569.1451965999977,2192.0141926000038,30.97247249999962,6266.313753000057,0.1329047000000426,6.004431000001004,1459.4754906000046,905.8489262000164,905.8489262000164,199259,153167,190330,343497,232799,125198,false,true,1.2801772386030876,0.835401164750221,0.4424505573764783,-22.96812911013585,-22.671320533375475,-22.179064850232525
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_lmo_lmo,root,node,simple,10,true,0.32584178342956704,0.7890642599033235,7200.3232663,7200.0670001506805,2545.4331294999874,2545.4331294999874,2228.869776299986,30.91822529999934,6255.086005500064,0.12630560000004376,6.1829677000013366,1435.0949137000132,917.9935068000124,917.9935068000124,201948,153530,211773,365303,226165,119346,false,true,10.176829703575715,0.8666209105258627,0.5473966453657013,-22.96812911013585,-22.64228732670628,-22.179064850232525
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_lmo_po,root,node,simple,1,true,0.35406556075987794,0.7557609549564717,7200.4574596,7200.036999940872,168.12345290000025,168.12345290000025,6409.150584200099,5.812571800000026,6972.1336813999715,0.029358400000000808,1.2110258000001841,387.836642500001,222.40668030000055,222.40668030000055,48165,9714,71444,81158,51351,2808,false,true,1.0149594623259404,0.7006995278946972,0.4084869416554895,-22.96812911013585,-22.61406354937597,-22.212368155179377
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_lmo_po,root,node,simple,2,true,0.3122205782444638,0.7557609549564717,7200.6095077,7200.212000131607,647.514831800009,647.514831800009,5597.674172800059,10.287623900000236,6834.075554199943,0.0493859,2.3844233000002863,574.273232000003,356.5856281000051,356.5856281000051,77803,18835,96696,115531,84275,23866,false,true,1.2238505509393427,0.7559390662551633,0.5126661930338656,-22.96812911013585,-22.655908531891384,-22.212368155179377
63,32,16,12,DDGFactplusUpsilon,general,dual,pf_lmo_po,root,node,simple,4,true,0.2943505203647092,0.7557609549564717,7200.5706929,7200.210000038147,1198.6557360000065,1198.6557360000065,4675.0068142,14.858109600000255,6683.528883000043,0.06950110000000478,2.736113700000411,788.0973947000077,503.35468410000465,503.35468410000465,109373,34751,130403,165154,122071,49493,false,true,1.2276578702514307,0.7730125340516667,0.4694479230717903,-22.96812911013585,-22.67377858977114,-22.212368155179377
