data_n,n,s,t,relaxation,solver_used,fixing_rule,calibration_method,root_calibration_param_set,node_calibration_param_set,upsilon_fixing,recalibrate_k,warm_start,bnb_gap,bnb_root_gap,bnb_runtime,bnb_reported_wall_time,bnb_knitro_time,bnb_relaxation_solve_time,bnb_upsilon_calibration_time,bnb_factorization_time,bnb_bound_computation_time,bnb_open_list_time,bnb_node_setup_time,bnb_dual_solution_time,bnb_variable_fixing_direct_time,bnb_variable_fixing_time,bnb_variable_fixing_calls,n_fixed_zero_bnb,n_fixed_one_bnb,n_fixed_total_bnb,bnb_nodes,bnb_n_int_sols,bnb_tree_exhausted,bnb_time_limit_hit,bnb_int_gap_max,bnb_int_gap_avg,bnb_int_gap_opt,z_bnb,z_bnb_ub,z_bnb_root_ub
63,9,4,3,DDGFactplus,general,dual,none,none,none,simple,,true,0.0,0.3258487201994402,7.0781961,2.2109999656677246,0.2970891999999999,0.2970891999999999,0.0,0.00023579999999999999,0.298137,4.699999999999999e-6,0.00013029999999999991,0.0006718999999999999,2.084050800000001,2.084722700000001,12,6,8,14,21,24,true,false,0.34974760664540927,0.29058956540217357,NaN,-6.155925755431102,-6.155925755431102,-5.830077035231662
63,9,4,3,DDGFactplusUpsilon,general,dual,bfgs,default,very_fast,simple,1,true,0.0,0.18526330112889067,15.0047421,9.065999984741211,11.3639829,0.034518,11.329464899999998,0.0004362000000000001,11.368844900000003,6.800000000000001e-6,0.0001228,0.0,3.4187569999999994,3.4187569999999994,9,4,3,7,19,4,true,false,0.10937151395472267,0.0647959421372315,NaN,-6.155925755431102,-6.155925755431102,-5.970662454302212
63,9,4,3,DDGFactplusUpsilon,general,dual,bfgs,default,very_fast,simple,2,true,0.0,0.18526330112889067,6.300771,3.9790000915527344,6.1085115000000005,0.0760624,6.032449100000001,0.0005801999999999999,6.1094367,9.0e-6,0.00016959999999999987,0.0,0.1881408,0.1881408,13,3,7,10,29,9,true,false,0.2604578673499276,0.10448929219566407,NaN,-6.155925755431102,-6.155925755431102,-5.970662454302212
63,9,4,3,DDGFactplusUpsilon,general,dual,bfgs,default,very_fast,simple,4,true,0.0,0.18526330112889067,5.3269066,2.859999895095825,5.212275,0.1364925,5.075782499999999,0.0007282999999999999,5.2134805,8.599999999999999e-6,0.0001876,0.0,0.11018620000000001,0.11018620000000001,18,7,6,13,37,20,true,false,0.3703591641094519,0.15080183767288088,NaN,-6.155925755431102,-6.155925755431102,-5.970662454302212
63,9,4,3,DDGFactplusUpsilon,general,dual,bfgs,default,very_fast,simple,6,true,0.0,0.18526330112889067,3.7160282,1.4170000553131104,3.621225599999999,0.1428282,3.478397399999999,0.0007638,3.6223946000000007,6.599999999999999e-6,0.00016739999999999995,0.0,0.0901824,0.0901824,24,6,7,13,45,31,true,false,0.3703591641094519,0.1882194745612029,NaN,-6.155925755431102,-6.155925755431102,-5.970662454302212
63,9,4,3,DDGFactplusUpsilon,general,dual,bfgs,default,very_fast,simple,8,true,0.0,0.18526330112889067,2.452633,0.3549997806549072,2.3443163999999994,0.1732915,2.1710248999999995,0.0008900999999999998,2.3456674000000004,6.499999999999998e-6,0.00018339999999999999,0.0,0.10380989999999998,0.10380989999999998,28,7,7,14,51,38,true,false,0.38409473724861076,0.1889797920042989,NaN,-6.155925755431102,-6.155925755431102,-5.970662454302212
63,9,4,3,DDGFactplusUpsilon,general,dual,bfgs,default,very_fast,simple,10,true,0.0,0.18526330112889067,2.5004554,0.568000078201294,2.3185047,0.28025160000000005,2.0382531000000004,0.0012617000000000001,2.3205267999999997,1.17e-5,0.00031070000000000023,0.0,0.1754637,0.1754637,28,7,7,14,51,38,true,false,0.38409473724861076,0.1889797920042989,NaN,-6.155925755431102,-6.155925755431102,-5.970662454302212
63,9,4,3,DDGFactplusUpsilon,general,dual,ppa_one,root,node,simple,1,true,0.0,0.18530892004746669,6.1458131,5.056999921798706,5.9010119,0.0283341,5.8726778,0.0004898,5.901655500000002,7.7e-6,0.0001283,0.0,0.17945960000000002,0.17945960000000002,10,0,6,6,23,9,true,false,0.34027699024847724,0.2043760179889403,NaN,-6.155925755431102,-6.155925755431102,-5.970616835383636
63,9,4,3,DDGFactplusUpsilon,general,dual,ppa_one,root,node,simple,2,true,0.0,0.18530892004746669,4.2185329,3.8919999599456787,4.138039199999999,0.1013447,4.036694499999999,0.0005529999999999999,4.138885999999999,6.099999999999999e-6,0.00013929999999999994,0.0,0.0757595,0.0757595,12,3,8,11,27,12,true,false,0.23875173256908688,0.10505169475922467,NaN,-6.155925755431102,-6.155925755431102,-5.970616835383636
63,9,4,3,DDGFactplusUpsilon,general,dual,ppa_one,root,node,simple,4,true,0.0,0.18530892004746669,5.1261516,4.795000076293945,5.0336248,0.13040539999999998,4.903219400000001,0.0006080000000000001,5.034614,7.0e-6,0.0001498,0.0,0.08851300000000001,0.08851300000000001,15,7,1,8,31,16,true,false,0.37259966634280683,0.18036531586668114,NaN,-6.155925755431102,-6.155925755431102,-5.970616835383636
63,9,4,3,DDGFactplusUpsilon,general,dual,ppa_one,root,node,simple,6,true,0.0,0.18530892004746669,2.8907108,2.559000015258789,2.7629045999999997,0.22158419999999995,2.5413204,0.0009897999999999999,2.7645269,1.21e-5,0.00025409999999999967,0.0,0.12226499999999997,0.12226499999999997,24,6,4,10,45,27,true,false,0.37259966634280683,0.19232471637110907,NaN,-6.155925755431102,-6.155925755431102,-5.970616835383636
63,9,4,3,DDGFactplusUpsilon,general,dual,ppa_one,root,node,simple,8,true,0.0,0.18530892004746669,0.9645221,0.6029999256134033,0.8128972000000003,0.2673122,0.5455849999999999,0.0010250999999999997,0.8145357999999999,9.699999999999999e-6,0.00027709999999999985,0.0,0.1458777,0.1458777,28,7,4,11,51,34,true,false,0.37259966634280683,0.18612532851783942,NaN,-6.155925755431102,-6.155925755431102,-5.970616835383636
63,9,4,3,DDGFactplusUpsilon,general,dual,ppa_one,root,node,simple,10,true,0.0,0.18530892004746669,1.1227637,0.7820000648498535,0.9767392,0.24924679999999996,0.7274924,0.0009704999999999997,0.9782994000000003,8.499999999999998e-6,0.0002248999999999998,0.0,0.14092050000000003,0.14092050000000003,28,7,4,11,51,34,true,false,0.37259966634280683,0.18612532851783942,NaN,-6.155925755431102,-6.155925755431102,-5.970616835383636
63,9,4,3,DDGFactplusUpsilon,general,dual,ppa_full,root,node,simple,1,true,0.0,0.18529127440776705,19.1664459,17.723000049591064,18.9240222,0.1389814,18.7850408,0.0005354,18.9247596,1.0399999999999999e-5,0.00016059999999999995,0.0,0.1889572,0.1889572,11,0,6,6,25,12,true,false,0.34022211419883686,0.21151658850542984,NaN,-6.155925755431102,-6.155925755431102,-5.970634481023335
